"3190","saevīre","saevi","saevīre","saevi","saevītus","激怒する","rage","4","0","0","0","0","0"
"3191","salīre","sali","salīre","sali","salītus","飛ぶ、跳ねる","jump","4","0","0","0","0","0"
"3192","sallīre","salli","sallīre","salli","sallītus","飛び込む","to jump in","4","0","0","0","0","0"
"3193","scīre","sci","scīre","sci","scītus","知る","know","4","0","0","0","0","0"
"3194","servīre","servi","servīre","servi","servītus","奉仕する","to serve","4","0","0","0","0","0"
"3195","sitīre","siti","sitīre","siti","sitītus","喉が渇く","to be thirsty","4","0","0","0","0","0"
"3196","sopīre","sopi","sopīre","sopi","sopītus","眠りに落ちる","fall asleep","4","0","0","0","0","0"
"3197","subaudīre","subaudi","subaudīre","subaudi","subaudītus","理解する","to understand","4","0","0","0","0","0"
"3198","subbullīre","subbulli","subbullīre","subbulli","subbullītus","泳ぐ","to swim up","4","0","0","0","0","0"
"3199","suffīre","suffi","suffīre","suffi","suffītus","お香を燃やす","burn incense","4","0","0","0","0","0"
"3200","tinnīre","tinni","tinnīre","tinni","tinnītus","指輪","ring","4","0","0","0","0","0"
"3201","unīre","uni","unīre","uni","unītus","団結する","unite","4","0","0","0","0","0"
"3202","vestīre","vesti","vestīre","vesti","vestītus","着飾る","dress up","4","0","0","0","0","0"
"3203","abligurīre","abliguri","abligurīre","abligurīv","abligurītus","舐める、浪費する","to lick away, to squander","4","0","0","0","0","0"
"3204","abligurrīre","abligurri","abligurrīre","abligurrīv","abligurrītus","忌まわしくする","abhorrire","4","0","0","0","0","0"
"3205","accersīre","accersi","accersīre","accersīv","accersītus","送信する","to send for","4","0","0","0","0","0"
"3206","accīre","acci","accīre","accīv","accītus","召喚する","to summon","4","0","0","0","0","0"
"3207","adesurīre","adesuri","adesurīre","adesurīv","adesurītus","空腹になる","get hungry","4","0","0","0","0","0"
"3208","adhinnīre","adhinni","adhinnīre","adhinnīv","adhinnītus","隣人にする","neigh","4","0","0","0","0","0"
"3209","ambīre","ambi","ambīre","ambīv","ambītus","行き渡る","go around","4","0","0","0","0","0"
"3210","arcessīre","arcessi","arcessīre","arcessīv","arcessītus","取ってくる","to fetch","4","0","0","0","0","0"
"3212","balbutīre","balbuti","balbutīre","balbutīv","balbutītus","どもる","to stutter","4","0","0","0","0","0"
"3213","bastīre","basti","bastīre","bastīv","bastītus","建てる、建設する、築く、縫う、織る","to build, to construct, to sew, to weave","4","0","0","0","0","0"
"3214","bipartīre","biparti","bipartīre","bipartīv","bipartītus","2つに分かれる","divided in two","4","0","0","0","0","0"
"3215","bullīre","bulli","bullīre","bullīv","bullītus","沸騰させる","boil it","4","0","0","0","0","0"
"3216","circummunīre","circummuni","circummunīre","circummunīv","circummunītus","囲む","surround","4","0","0","0","0","0"
"3217","circumretīre","circumreti","circumretīre","circumretīv","circumretītus","周囲の退職","circumretire","4","0","0","0","0","0"
"3218","communīre","communi","communīre","communīv","communītus","要塞化する","fortify","4","0","0","0","0","0"
"3219","compedīre","compedi","compedīre","compedīv","compedītus","困惑する","embarrass","4","0","0","0","0","0"
"3220","concīre","conci","concīre","concīv","concītus","かき立てる","stir up","4","0","0","0","0","0"
"3221","condīre","condi","condīre","condīv","condītus","調味料","seasoning","4","0","0","0","0","0"
"3222","conpedīre","conpedi","conpedīre","conpedīv","conpedītus","困惑する","embarrass","4","0","0","0","0","0"
"3223","conscīre","consci","conscīre","conscīv","conscītus","意識的にする","consciously","4","0","0","0","0","0"
"3224","consepelīre","consepeli","consepelīre","consepelīv","consepelītus","埋め込む","bury","4","0","0","0","0","0"
"3225","consopīre","consopi","consopīre","consopīv","consopītus","眠りに落ちる","fall asleep","4","0","0","0","0","0"
"3226","constabilīre","constabili","constabilīre","constabilīv","constabilītus","確立する","establish","4","0","0","0","0","0"
"3227","convestīre","convesti","convestīre","convestīv","convestītus","着飾る","dress up","4","0","0","0","0","0"
"3228","cucīre","cuci","cucīre","cucīv","cucītus","縫う","to sew","4","0","0","0","0","0"
"3229","custodīre","custodi","custodīre","custodīv","custodītus","守る","to protect","4","0","0","0","0","0"
"3230","definīre","defini","definīre","definīv","definītus","定義する、定める","define","4","0","0","0","0","0"
"3231","deglutīre","degluti","deglutīre","deglutīv","deglutītus","飲み込む","to swallow","4","0","0","0","0","0"
"3232","degluttīre","deglutti","degluttīre","degluttīv","degluttītus","飲み込む","swallow","4","0","0","0","0","0"
"3233","delenīre","deleni","delenīre","delenīv","delenītus","消去する","to erase","4","0","0","0","0","0"
"3234","delinīre","delini","delinīre","delinīv","delinītus","描写する","to delineate","4","0","0","0","0","0"
"3235","departīre","departi","departīre","departīv","departītus","出発する、出る、発車する","depart","4","0","0","0","0","0"
"3236","deservīre","deservi","deservīre","deservīv","deservītus","奉仕する","to serve","4","0","0","0","0","0"
"3237","dispartīre","disparti","dispartīre","dispartīv","dispartītus","分ける、分配する、割り当てる","to divide, to distribute, to assign","4","0","0","0","0","0"
"3238","dispertīre","disperti","dispertīre","dispertīv","dispertītus","配布する","to distribute","4","0","0","0","0","0"
"3240","ebullīre","ebulli","ebullīre","ebullīv","ebullītus","わきたつ","bubble up","4","0","0","0","0","0"
"3241","edormīre","edormi","edormīre","edormīv","edormītus","眠りに落ちる","fall asleep","4","0","0","0","0","0"
"3242","emollīre","emolli","emollīre","emollīv","emollītus","柔らかくする","soften","4","0","0","0","0","0"
"3243","emunīre","emuni","emunīre","emunīv","emunītus","要塞化する","fortify","4","0","0","0","0","0"
"3244","enutrīre","enutri","enutrīre","enutrīv","enutrītus","栄養を与える","nourish","4","0","0","0","0","0"
"3245","erudīre","erudi","erudīre","erudīv","erudītus","指示する","to instruct","4","0","0","0","0","0"
"3246","esurīre","esuri","esurīre","esurīv","esurītus","空腹になる","go hungry","4","0","0","0","0","0"
"3247","exaudīre","exaudi","exaudīre","exaudīv","exaudītus","聞く","to hear","4","0","0","0","0","0"
"3248","exbannīre","exbanni","exbannīre","exbannīv","exbannītus","追放する","to banish","4","0","0","0","0","0"
"3249","excīre","exci","excīre","excīv","excītus","墓地","a graveyard","4","0","0","0","0","0"
"3250","exinanīre","exinani","exinanīre","exinanīv","exinanītus","空にする","to empty","4","0","0","0","0","0"
"3251","expedīre","expedi","expedīre","expedīv","expedītus","促進する","expedite","4","0","0","0","0","0"
"3252","expolīre","expoli","expolīre","expolīv","expolītus","磨く","polish","4","0","0","0","0","0"
"3253","fabrīre","fabri","fabrīre","fabrīv","fabrītus","製造","manufacture","4","0","0","0","0","0"
"3254","fastidīre","fastidi","fastidīre","fastidīv","fastidītus","軽蔑する","disdain","4","0","0","0","0","0"
"3255","ferocīre","feroci","ferocīre","ferocīv","ferocītus","攻撃的である","are aggressive","4","0","0","0","0","0"
"3256","finīre","fini","finīre","finīv","finītus","終わる","to finish","4","0","0","0","0","0"
"3257","gannīre","ganni","gannīre","gannīv","gannītus","泣き言を言う","to whine","4","0","0","0","0","0"
"3258","garrīre","garri","garrīre","garrīv","garrītus","おしゃべりする","chatter","4","0","0","0","0","0"
"3259","gestīre","gesti","gestīre","gestīv","gestītus","元気になる","perk up","4","0","0","0","0","0"
"3260","glutīre","gluti","glutīre","glutīv","glutītus","飲み込む","to swallow","4","0","0","0","0","0"
"3261","gluttīre","glutti","gluttīre","gluttīv","gluttītus","飲み込む","swallow","4","0","0","0","0","0"
"3262","grundīre","grundi","grundīre","grundīv","grundītus","うめき声を上げる","grunt","4","0","0","0","0","0"
"3263","grunnīre","grunni","grunnīre","grunnīv","grunnītus","うめき声を上げる","grunt","4","0","0","0","0","0"
"3264","hinnīre","hinni","hinnīre","hinnīv","hinnītus","近所へ","neigh","4","0","0","0","0","0"
"3265","hymnīre","hymni","hymnīre","hymnīv","hymnītus","賛美歌","hymnire","4","0","0","0","0","0"
"3266","ignīre","igni","ignīre","ignīv","ignītus","発火する","ignite","4","0","0","0","0","0"
"3267","illinīre","illini","illinīre","illinīv","illinītus","油を注ぐ、任命する","to anoint, to appoint","4","0","0","0","0","0"
"3268","immugīre","immugi","immugīre","immugīv","immugītus","うめく","bellow in","4","0","0","0","0","0"
"3269","impartīre","imparti","impartīre","impartīv","impartītus","共有する、分かち合う","to share","4","0","0","0","0","0"
"3271","impertīre","imperti","impertīre","impertīv","impertītus","伝える","to impart","4","0","0","0","0","0"
"3272","inanīre","inani","inanīre","inanīv","inanītus","空にする","to empty","4","0","0","0","0","0"
"3273","inaudīre","inaudi","inaudīre","inaudīv","inaudītus","聞く","to hear","4","0","0","0","0","0"
"3274","indaudīre","indaudi","indaudīre","indaudīv","indaudītus","聴く、学ぶ","to hear, to learn","4","0","0","0","0","0"
"3275","indormīre","indormi","indormīre","indormīv","indormītus","眠りに落ちる","fall asleep","4","0","0","0","0","0"
"3276","indupedīre","indupedi","indupedīre","indupedīv","indupedītus","置く","to put on","4","0","0","0","0","0"
"3277","ineptīre","inepti","ineptīre","ineptīv","ineptītus","ばかげている","being silly","4","0","0","0","0","0"
"3278","ingluttīre","inglutti","ingluttīre","ingluttīv","ingluttītus","飲み込む、飲み込む","to swallow, to gulp","4","0","0","0","0","0"
"3279","inlinīre","inlini","inlinīre","inlinīv","inlinītus","塗抹標本","smear","4","0","0","0","0","0"
"3280","innutrīre","innutri","innutrīre","innutrīv","innutrītus","栄養を与える","to nourish","4","0","0","0","0","0"
"3281","inpedīre","inpedi","inpedīre","inpedīv","inpedītus","妨害","obstruct","4","0","0","0","0","0"
"3282","inpertīre","inperti","inpertīre","inpertīv","inpertītus","伝える","to impart","4","0","0","0","0","0"
"3283","inretīre","inreti","inretīre","inretīv","inretītus","絡ませる、罠にはめる、はめる","entangle, ensnare","4","0","0","0","0","0"
"3284","insanīre","insani","insanīre","insanīv","insanītus","狂う","to be insane","4","0","0","0","0","0"
"3285","inservīre","inservi","inservīre","inservīv","inservītus","従順にする","to subservient","4","0","0","0","0","0"
"3286","insignīre","insigni","insignīre","insignīv","insignītus","着飾る","dress up","4","0","0","0","0","0"
"3287","insilīre","insili","insilīre","insilīv","insilītus","飛び込む","jump in","4","0","0","0","0","0"
"3288","investīre","investi","investīre","investīv","investītus","着る、覆う","to clothe in, to cover","4","0","0","0","0","0"
"3289","irretīre","irreti","irretīre","irretīv","irretītus","絡まる","get entangled","4","0","0","0","0","0"
"3290","lenīre","leni","lenīre","lenīv","lenītus","なだめる、落ち着かせる","to soothe","4","0","0","0","0","0"
"3291","ligurīre","liguri","ligurīre","ligurīv","ligurītus","あこがれる","to envy, to long for","4","0","0","0","0","0"
"3292","linīre","lini","linīre","linīv","linītus","塗る、塗る、油をそそぐ","to daub, to besmear, to anoint","4","0","0","0","0","0"
"3293","lippīre","lippi","lippīre","lippīv","lippītus","目がかすむ、リウマチになる、涙目になる、目が炎症を起こす","to have bleary, to have rheumy, to have watery eyes, to have inflamed eyes","4","0","0","0","0","0"
"3294","mollīre","molli","mollīre","mollīv","mollītus","柔らかくする","soften","4","0","0","0","0","0"
"3295","mugīre","mugi","mugīre","mugīv","mugītus","怒鳴る","to bellow","4","0","0","0","0","0"
"3296","munīre","muni","munīre","munīv","munītus","強化する、要塞化する","fortify","4","0","0","0","0","0"
"3297","muttīre","mutti","muttīre","muttīv","muttītus","つぶやく","to mutter, to murmur","4","0","0","0","0","0"
"3299","nupturīre","nupturi","nupturīre","nupturīv","nupturītus","結婚する","marry","4","0","0","0","0","0"
"3300","nutrīre","nutri","nutrīre","nutrīv","nutrītus","栄養を与える","to nourish","4","0","0","0","0","0"
"3301","obaudīre","obaudi","obaudīre","obaudīv","obaudītus","従う","to obey","4","0","0","0","0","0"
"3302","obdormīre","obdormi","obdormīre","obdormīv","obdormītus","眠りに落ちる","fall asleep","4","0","0","0","0","0"
"3303","obedīre","obedi","obedīre","obedīv","obedītus","従う","obey","4","0","0","0","0","0"
"3304","oboedīre","oboedi","oboedīre","oboedīv","oboedītus","従う","obey","4","0","0","0","0","0"
"3305","oggannīre","ogganni","oggannīre","oggannīv","oggannītus","叫ぶ、吠える","to yelp, to bark","4","0","0","0","0","0"
"3306","partīre","parti","partīre","partīv","partītus","共有する、分かち合う","share","4","0","0","0","0","0"
"3307","parturīre","parturi","parturīre","parturīv","parturītus","妊娠していた","was pregnant","4","0","0","0","0","0"
"3308","pavīre","pavi","pavīre","pavīv","pavītus","おびえる","to be terrified","4","0","0","0","0","0"
"3309","percīre","perci","percīre","percīv","percītus","動く、騒ぐ、かき混ぜる","to move, to rouse, to stir up","4","0","0","0","0","0"
"3310","perpolīre","perpoli","perpolīre","perpolīv","perpolītus","磨き落とす","polish off","4","0","0","0","0","0"
"3311","poenīre","poeni","poenīre","poenīv","poenītus","悔い改める","to repent","4","0","0","0","0","0"
"3312","polīre","poli","polīre","polīv","polītus","磨く","polish","4","0","0","0","0","0"
"3313","praeaudīre","praeaudi","praeaudīre","praeaudīv","praeaudītus","事前に手配する","prearrange","4","0","0","0","0","0"
"3314","praefinīre","praefini","praefinīre","praefinīv","praefinītus","直す、修正する","fix the","4","0","0","0","0","0"
"3315","praemunīre","praemuni","praemunīre","praemunīv","praemunītus","提供することで","in providing","4","0","0","0","0","0"
"3316","praesagīre","praesagi","praesagīre","praesagīv","praesagītus","予告する","to foretell","4","0","0","0","0","0"
"3317","praescīre","praesci","praescīre","praescīv","praescītus","予知する、前もって知る","to foreknow, to know in advance","4","0","0","0","0","0"
"3318","prosilīre","prosili","prosilīre","prosilīv","prosilītus","飛躍する","to leap","4","0","0","0","0","0"
"3319","prurīre","pruri","prurīre","prurīv","prurītus","痒む、うずく、切望する","to itch, to tingle, to long for","4","0","0","0","0","0"
"3320","punīre","puni","punīre","punīv","punītus","罰する","punish","4","0","0","0","0","0"
"3321","rebullīre","rebulli","rebullīre","rebullīv","rebullītus","泡立つ","to bubble up","4","0","0","0","0","0"
"3322","reunīre","reuni","reunīre","reunīv","reunītus","再会する","reunite","4","0","0","0","0","0"
"3323","rugīre","rugi","rugīre","rugīv","rugītus","咆哮する","to roar","4","0","0","0","0","0"
"3324","sarīre","sari","sarīre","sarīv","sarītus","切る","to cut","4","0","0","0","0","0"
"3325","sarrīre","sarri","sarrīre","sarrīv","sarrītus","うなる","to snarl","4","0","0","0","0","0"
"3326","scaturīre","scaturi","scaturīre","scaturīv","scaturītus","噴出する","to gush","4","0","0","0","0","0"
"3327","scīre","sci","scīre","scīv","scītus","できる、知る、理解する、実践的な知識を持つ、肉体的に知る","to be able to, to know, to understand, to have practical knowledge, to know carnally","4","0","0","0","0","0"
"3328","sepelīre","sepeli","sepelīre","sepelīv","sepelītus","埋め込む","bury","4","0","0","0","0","0"
"3329","servīre","servi","servīre","servīv","servītus","奉仕する","to serve","4","0","0","0","0","0"
"3330","sitīre","siti","sitīre","sitīv","sitītus","喉が渇く","to be thirsty","4","0","0","0","0","0"
"3331","sopīre","sopi","sopīre","sopīv","sopītus","眠りに落ちる","fall asleep","4","0","0","0","0","0"
"3332","stabilīre","stabili","stabilīre","stabilīv","stabilītus","安定させる","stabilize","4","0","0","0","0","0"
"3333","subbullīre","subbulli","subbullīre","subbullīv","subbullītus","泳ぐ","to swim up","4","0","0","0","0","0"
"3334","suffīre","suffi","suffīre","suffīv","suffītus","お香を燃やす","burn incense","4","0","0","0","0","0"
"3335","tinnīre","tinni","tinnīre","tinnīv","tinnītus","鳴る","to ring, to jingle, to clink","4","0","0","0","0","0"
"3336","vagīre","vagi","vagīre","vagīv","vagītus","泣く","to cry","4","0","0","0","0","0"
"3337","vesanīre","vesani","vesanīre","vesanīv","vesanītus","絶賛する、怒らせる、気が狂う、熱狂する、激怒する","to rave, torage, to be insane, to be in frenzy, to be in rage","4","0","0","0","0","0"
"3338","vestīre","vesti","vestīre","vestīv","vestītus","着飾る","dress up","4","0","0","0","0","0"
"3339","werpīre","werpi","werpīre","werpīv","werpītus","投げる","to throw","4","0","0","0","0","0"
"3340","comperīre","comperi","comperīre","comper","compertus","学ぶ","to learn","4","0","0","0","0","0"
"3341","conperīre","conperi","conperīre","conper","conpertus","見上げる","look up","4","0","0","0","0","0"
"3342","repperīre","repperi","repperīre","repper","reppertus","見つける","to find out","4","0","0","0","0","0"
"3344","perstāre","perst","perstāre","perstetī","perstatus","目立つ","stand forth, stand out, project","1","0","0","0","0","0"
"3345","praestāre","praest","praestāre","praestetī","praestatus","前に立つ、提供する、供給する、授ける","stand before, provide, supply, offer, bestow.","1","0","0","0","0","0"
"3346","prostāre","prost","prostāre","prostetī","prostatus","目立つ、売り出す","stand forth, stand out, project, offer for sale, prostitute","1","0","0","0","0","0"
"3347","restāre","rest","restāre","restetī","restatus","残る","remain","1","0","0","0","0","0"
"3348","adinvenīre","adinveni","adinvenīre","adinvēn","adinventus","見つける、考案する、発明する","find out, devise, invent","4","0","0","0","0","0"
"3349","advenīre","adveni","advenīre","advēn","adventus","到着する","arrive","4","0","0","0","0","0"
"3350","astāre","ast","astāre","astetī","astatus","傍に立つ、手伝う","stand by, assist","1","0","0","0","0","0"
"3351","antestāre","antest","antestāre","antestetī","antestatus","優れる、優れている、超える、超えている","to be superior to, excel, to surpass","1","0","0","0","0","0"
"3352","antistāre","antist","antistāre","antistetī","antistatus","優れる、優れている、超える、超えている","to be superior to, excel, to surpass","1","0","0","0","0","0"
"3353","exsignāre","exsign","exsignāre","exsignāv","exsignātus","正確に書き留める、書き留める","to write down exactly, write out","1","0","0","0","0","0"
"3354","circumstāre","circumst","circumstāre","circumstetī","circumstatus","周りに立つ、円を描くように立つ、囲む","stand around, stand in a circle, surround, encircle","1","0","0","0","0","0"
"3355","constāre","const","constāre","constetī","constatus","一緒に立つ、同意する、対応する、適合する、確実にする、決定する、合意する、一貫する、一貫する、構成する、費用がかかる","stand together,agree, correspond, fit, be certain, decided, agreed upon, consistent,consist, to be composed of, cost ","1","0","0","0","0","0"
"3356","juvāre","juv","juvāre","jūvī","jūtus","助ける、援助する、手伝う、補助する、喜ぶ、喜んでいる","help, aid, assist, please, delight","1","0","0","0","0","0"
"3357","adiuvāre","adiuv","adiuvāre","adiūvī","adiūtus","助ける、援助する、手伝う、役に立つ、励る","help, aid, assist, be useful, cheer","1","0","0","0","0","0"
"3358","adjuvāre","adjuv","adjuvāre","adjūvī","adjūtus","助ける、援助する、手伝う、役に立つ、励る","help, aid, assist, be useful, cheer","1","0","0","0","0","0"
"3359","distāre","dist","distāre","distetī","distatus","離れる、違う","stand apart, be distant, differ","1","0","0","0","0","0"
"3360","instāre","inst","instāre","instetī","instatus","立つ、足を踏み入れる、近くにいる、攻撃する、押す、嫌がらせをする、促す、追いかける、主張する、近づく、脅す。","stand upon, set foot on, be nearby, be close to, assail, harass, urge, pursue, insist, draw nigh, approach, threaten.","1","0","0","0","0","0"
"3361","interstāre","interst","interstāre","interstetī","interstatus","間に立つ","stand between or in the midst of","1","0","0","0","0","0"
"3362","obstāre","obst","obstāre","obstetī","obstatus","前に立つ、邪魔をする、妨害する、ブロックする、阻止する、妨害する","stand before, stand in the way of, obstruct, block, thwart, hinder","1","0","0","0","0","0"
"3363","peragere","perag","peragere","perēg","perāctus","通過する、嫌がらせをする、実行する、終了する、達成する、完了する、殺す、殺害する、使い果たす、使い切る、最後まで貫く、完成させる","pierce, transfix, traverse, pass through, harass, execute, finish, accomplish, complete, kill, slay, exhaust, use up, to carry through to the end, to complete","3","0","0","0","0","0"
"3364","odīre","odi","odīre","odī","ōsus","嫌い、憎む","hate, dislike","4","0","0","0","0","0"
"3365","circumvenīre","circumveni","circumvenīre","circumvēn","circumventus","包囲する、悩む、抑圧する、苦痛を与える、転覆する、回避する、欺く、ごまかす、だる","surround, beset, oppress, distress, overthrow, circumvent, deceive, cheat, trick,","4","0","0","0","0","0"
"3366","contravenīre","contraveni","contravenīre","contravēn","contraventus","反対する","oppose","4","0","0","0","0","0"
"3367","convenīre","conveni","convenīre","convēn","conventus","招集する、集まる、一緒に会う","convene, assemble, meet together","4","0","0","0","0","0"
"3368","devenīre","deveni","devenīre","devēn","deventus","到着する、変化する","arrive, become, change","4","0","0","0","0","0"
"3369","evenīre","eveni","evenīre","evēn","eventus","起こる、起きる、発生する","happen, occur","4","0","0","0","0","0"
"3370","intervenīre","interveni","intervenīre","intervēn","interventus","間に来る","come between","4","0","0","0","0","0"
"3372","obvenīre","obveni","obvenīre","obvēn","obventus","会う","meet","4","0","0","0","0","0"
"3373","pervenīre","perveni","pervenīre","pervēn","perventus","届く、達成する、到着する、来る","arrive, reach, attain, come to","4","0","0","0","0","0"
"3374","praevenīre","praeveni","praevenīre","praevēn","praeventus","期待する","anticipate","4","0","0","0","0","0"
"3375","provenīre","proveni","provenīre","provēn","proventus","発生する、現れる、起こる、成長する","originate, arise, appear, come forth, grow up, thrive, prosper","4","0","0","0","0","0"
"3376","revenīre","reveni","revenīre","revēn","reventus","戻る、引き返す","return","4","0","0","0","0","0"
"3377","subvenīre","subveni","subvenīre","subvēn","subventus","支援する、救助する、思い浮かぶ","support, assist, come to the aid of, rescue, come up, come to mind, occur to","4","0","0","0","0","0"
"3378","supervenīre","superveni","supervenīre","supervēn","superventus","追い越す、出くわす、超える、優れている","overtake, come upon, surpass, exceed, excel","4","0","0","0","0","0"
"3379","acurrere","acurr","acurrere","acucurr","acursus","救出に向かう、突撃する","run, hasten, change, rush","3","0","0","0","0","0"
"3380","antecurrere","antecurr","antecurrere","-","-","前を走る","run in front of","3","0","0","0","1","0"
"3381","circumcurrere","circumcurr","circumcurrere","-","-","周りを走る","run around","3","0","0","0","1","0"
"3382","concurrere","concurr","concurrere","concurr","concursus","他の人と一緒に走る、群がる、避難する、攻撃する、戦う、戦う、同意する、同意する、同意する、一致する","to run with others, to flock, to take refuge, go to attack, to fight, combat, to concur, to accord, to agree with, to coincide ","3","0","0","0","0","0"
"3383","dēcurrere","dēcurr","dēcurrere","dēcucurr","dēcursus","走る、流れる、動く、航海する、泳ぐ、急ぐ、突進する、小競り合いをする、運動する","to run, to flow, to move, to sail down, to hasten, to rush down, to charge, to skirmish, to hasten, to rush down, to exercise","3","0","0","0","0","0"
"3384","discurrere","discurr","discurrere","discurr","discursus","前後に走る、歩き回る","run to and fro, roam","3","0","0","0","0","0"
"3385","excurrere","excurr","excurrere","excucurr","excursus","不足する、拡張する","to run out, to sally forth,  to project, to extend","3","0","0","0","0","0"
"3386","incurrere","incurr","incurrere","incucurr","incursus","ぶつかる、向かう、攻撃する、侵入する、起こる、落ちる、起こる、落ちる","to run into, to run  towards, to attack, to invade, to happen, to befall, to occur, to fall ","3","0","0","0","0","0"
"3387","intercurrere","intercurr","intercurrere","intercucurr","intercursus","間を走る、一緒に走る、交流する","to run between, to run along with, to mingle with","3","0","0","0","0","0"
"3388","occurrere","occurr","occurrere","occurr","occursus","ぶつかる、会う、突撃する、急いで攻撃する、会う、行く、来る、抵抗する、反対する、反撃する","to run into, to go to meet, to charge, to rush to attack, to meet, to go to, to come to, to resist, to oppose, to counterattack","3","0","0","0","0","0"
"3389","percurrere","percurr","percurrere","percucurr","percursus","走る、急ぐ、通り抜ける、横断する、通り過ぎる、走り抜ける、走る、撫でる","to run, to hasten, to pass through, to traverse,  to pass, to run over or along, to stroke","3","0","0","0","0","0"
"3390","praecurrere","praecurr","praecurrere","praecucurr","praecursus","前に走る、超える","to run before, to precede, to surpass","3","0","0","0","0","0"
"3391","prōcurrere","prōcurr","prōcurrere","prōcucurr","prōcursus","前進する、急いで前進する、前進する、突き出す","to run forwards, to rush forwards, to advance, to jut out","3","0","0","0","0","0"
"3392","recurrere","recurr","recurrere","recurr","recursus","逃げる、急ぐ、戻る、元に戻す、再発する","to run back, to hasten back, to return, to revert, to recur","3","0","0","0","0","0"
"3393","succurrere","succurr","succurrere","succucurr","succursus","助ける、援助する、下を走る、下に行く、受ける、頭に浮かぶ","to help, to aid, to run beneath, to go under, to go to undergo, to come to mind","3","0","0","0","0","0"
"3394","hendere","hend","hendere","hend","hēnsum","抱える、持つ","hold","3","0","0","0","0","0"
"3395","prehendere","prehend","prehendere","prehend","prehēnsum","つかむ、奪う、捕まえる、捕まえる、殴る、置く、驚かせる、行動をとる","to seize, to grasp, to grab, to snatch, to take, to catch, to accost, to lay or catch hold of, to take by surprise","3","0","0","0","0","0"
"3396","apprehendere","apprehend","apprehendere","apprehend","apprehēnsum","つかむ、捕らえる、逮捕する、理解する、受け入れる、含める、確保する、得る","to grasp, to seize, to grab, to take, to apprehend, to arrest, understand, comprehend, embrace, include, seize, secure, obtain","3","0","0","0","0","0"
"3398","dēprehendere","dēprehend","dēprehendere","dēprehend","dēprehēnsum","つかむ、奪う、追い越す、捕まえる、驚かせる、発見する、閉じ込める、困惑させる、理解する、知覚する、検出する、識別する、観察する","to seize, to snatch, to overtake, to catch, to surprise, to discover, to confine, to embarrass, to understand","3","0","0","0","0","0"
"3399","prehensāre","prehens","prehensāre","prehensāv","prehensātus","つかむ、捕まえる、促す、嘆願する、勧誘する","to grasp, to seize, to catch, to urge, to supplicate, to solicite ","1","0","0","0","0","0"
"3400","reprehendere","reprehend","reprehendere","reprehend","reprehēnsum","抑える、しっかりと握る、つかむ、捕まえる、しっかりと握る、チェックする、拘束する、回収する、回復する、非難する","to hold back, to hold fast, to seize, to catch, to check, to restrain, to retrieve, to recover, to restore, to blame","3","0","0","0","0","0"
"3401","meminisse","-","meminisse","memin","-","思い出す、覚える","to remember","3","0","1","1","0","0"
"3402","commeminisse","-","commeminisse","commemin","-","暗記する","to remember clearly","3","0","1","1","0","0"
"3403","fendere","fend","fendere","fend","fēnsus","当てる、押す","hit, thrust","3","0","0","0","0","0"
"3404","dēfendere","dēfend","dēfendere","dēfend","dēfēnsus","守る、、追い払う、衛る、護る","defend, ward off, guard, protect","3","0","0","0","0","0"
"3405","offendere","offend","offendere","offend","offēnsus","打つ、突く、何かにぶつかる、ぶつかる、遭遇する、被害を受ける、怪我をする、失敗する、不幸になる、過ちを犯す、怒る、つまずく、失敗する、罪を犯す、 罪を犯す、衝撃を与える、苛立たせる、侮辱する、屈辱を与える、スキャンダルを起こす","to hit, to thrust, to strike against something, to meet, to encounter, to suffer damage, to receive injury, to fail, to be unfortunate, to find fault, to take offence, to stumble, to blunder, to commit offence, to commit sin, to shock, to vex, to offend, to mortify, to scandalize","3","0","0","0","0","0"
"3406","nuere","nu","nuere","nu","nūtus","うなずく","nod","3","0","0","0","0","0"
"3408","abnuere","abnu","abnuere","abnu","abnūtus","拒む、拒否する、断る、拒絶する","to refure, to reject, to deny","3","0","0","0","0","0"
"3409","innuere","innu","innuere","innu","innūtus","示す、署名する、親しくなる、意味する","to sign, to intimate, to signify","3","0","0","0","0","0"
"3410","nūtāre","nūtā","nūtāre","nūtāv","nūtātus","うなずく","nod","1","0","0","0","0","0"
"3411","renuere","renu","renuere","renu","renūtus","不承認にする、拒否する","to refuse, to decline, to disapprove, to reject ","3","0","0","0","0","0"
"3412","fierī","fi","fierī","fui","futurus","なる","to become","5fio","0","1","0","0","0"
"3413","bibere","bib","bibere","bib","bibitus","飲む","to drink","3","0","0","0","0","0"
"3414","adbibere","adbib","adbibere","adbib","adbibitus","飲む","to drink,to drink in, to listen to","3","0","0","0","0","0"
"3415","combibere","combib","combibere","combib","combibitus","回し飲む、飲み干す","to drink completely up, to drink up","3","0","0","0","0","0"
"3416","imbibere","imbib","imbibere","imbib","imbibitus","飲み込む、吸収する、同化する、思いつく","to drink in, to imbibe, to assimilate, to conceive","3","0","0","0","0","0"
"3417","exbibere","exbib","exbibere","exbib","exbibitus","飲む干す","to drink out, to drink up","3","0","0","0","0","0"
"3418","subire","sube","subire","subii","subitus","入る、近づく","to go, to approach","5eo","0","0","0","0","0"
"3419","abire","abe","abire","abii","abiitus","出る、去る","to exit, to leave","5eo","0","0","0","0","0"
"3420","exire","exe","exire","exii","exiitus","出る、去る","to exit, to leave","5eo","0","0","0","0","0"
