"1414","σπιδνος",σπιδν,1-2,スピノス,spidnos,0
"1415","σπινος",σπιν,1-2,フィンチ,finch,0
"1416","σπουδαῖος",σπουδαῖ,1-2,すごい,great,0
"1417","στάδιος",στάδι,1-2,ステージ,stage,0
"1418","στάσιμος",στάσιμ,1-2,定常,stationary,0
"1419","σταίτινος",σταίτιν,1-2,ギリシャ語,Greek,0
"1420","σταθερος",σταθερ,1-2,安定しました,steady,0
"1421","στακτος",στακτ,1-2,吃音,stutter,0
"1422","στατικος",στατικ,1-2,静的,static,0
"1423","στεάτινος",στεάτιν,1-2,ステアチン,steatine,0
"1424","στεγνος",στεγν,1-2,ドライ,dry,0
"1425","στενος",στεν,1-2,狭い,narrow,0
"1426","στενόστομος",στενόστομ,1-2,口の狭い,narrow-mouthed,0
"1427","στερήσιμος",στερήσιμ,1-2,剥奪可能な,deprivable,0
"1428","στερεος",στερε,1-2,個体,solid,0
"1429","στεῖρος",στεῖρ,1-2,無菌,sterile,0
"1430","στιβαρος",στιβαρ,1-2,ずんぐりした,stocky,0
"1431","στιλπνος",στιλπν,1-2,光沢のある,lustrous,0
"1432","στοιχάς",στοιχάδ,3con,もちろん,of course,0
"1433","στοιχαδίτος",στοιχαδίτ,3i,踏み台,stepladder,0
"1434","στοιχαδικος",στοιχαδικ,1-2,エレメンタル,elemental,0
"1435","στοιχειακος",στοιχειακ,1-2,エレメンタリー,elementary,0
"1436","στοιχειωτικος",στοιχειωτικ,1-2,忘れられない,haunting,0
"1437","στοιχειώδος",στοιχειώδ,3i,エレメンタル,elemental,0
"1438","στονόεις",στονόεντ,3nt,もしかして,you mean,0
"1439","στοχαστικος",στοχαστικ,1-2,反射する,reflective,0
"1440","στραβος",στραβ,1-2,しわがれた,wry,0
"1441","στραγγος",στραγγ,1-2,ストレーナー,strainer,0
"1442","στρατηγικος",στρατηγικ,1-2,戦略家,strategist,0
"1443","στρεβλος",στρεβλ,1-2,曲がった,crooked,0
"1444","στρεπτος",στρεπτ,1-2,ねじれた,twisted,0
"1445","στριφνος",στριφν,1-2,不機嫌な,grumpy,0
"1446","στροβίλινος",στροβίλιν,1-2,タービン,turbine,0
"1447","στρογγυλοειδος",στρογγυλοειδ,3i,丸みのある,roundish,0
"1448","στρογγυλόκαυλος",στρογγυλόκαυλ,1-2,丸い尾,round tail,0
"1449","στρογγύλος",στρογγύλ,1-2,円形,round,0
"1450","στροφικος",στροφικ,1-2,ねじれ,torsional,0
"1451","στρούθινος",στρούθιν,1-2,ダチョウ,ostrich,0
"1452","στρυφνος",στρυφν,1-2,意地悪な,cantankerous,0
"1453","στρωτος",στρωτ,1-2,スムーズ,smooth,0
"1454","στυγερος",στυγερ,1-2,凶悪な,atrocious,0
"1455","στυγνος",στυγν,1-2,すすり泣き,sobbing,0
"1456","στυλοειδος",στυλοειδ,3i,ペンタイプ,pen type,0
"1457","στυμνος",στυμν,1-2,船尾,stern,0
"1458","στυππέϊνος",στυππέϊν,1-2,ちっぽけな,Stipeinous,0
"1459","στυπτικος",στυπτικ,1-2,渋い,astringent,0
"1460","στυράκινος",στυράκιν,1-2,スチラシン,Styracin,0
"1461","στυφελος",στυφελ,1-2,窒息させる,stifle,0
"1462","στωμύλος",στωμύλ,1-2,注ぎ口,spout,0
"1463","συγγενος",συγγεν,3i,相対的,relative,0
"1464","συγγενικος",συγγενικ,1-2,相対的,relative,0
"1465","συγκαταθετικος",συγκαταθετικ,1-2,見下すような,condescending,0
"1466","συγκλητικος",συγκλητικ,1-2,上院議員,senator,0
"1467","συκαμίνινος",συκαμίνιν,1-2,シカミヌス,sycaminous,0
"1468","συκοτράγος",συκοτράγ,1-2,肝臓,liver,0
"1469","συκοφαντικος",συκοφαντικ,1-2,身勝手な,sycophantic,0
"1470","συμμαχικος",συμμαχικ,1-2,同盟した,allied,0
"1471","συμμετρικος",συμμετρικ,1-2,対称,symmetrical,0
"1472","συμπαθος",συμπαθ,3i,同情的な,sympathetic,0
"1473","συμποσιακος",συμποσιακ,1-2,陽気な,convivial,0
"1474","συμπρακτικος",συμπρακτικ,1-2,実用的な,pragmatic,0
"1475","συνήθος",συνήθ,3i,いつもの,usual,0
"1476","συνήορος",συνήορ,1-2,国境,border,0
"1477","συναγωγος",συναγωγ,1-2,シナゴーグ,synagogue,0
"1478","συναλλαγματικος",συναλλαγματικ,1-2,為替,currency exchange,0
"1479","συναπτικος",συναπτικ,1-2,シナプス,synaptic,0
"1480","συναπτος",συναπτ,1-2,連続,consecutive,0
"1481","συναφος",συναφ,3i,関連する,relevant,0
"1482","συνθετικος",συνθετικ,1-2,合成,synthetic,0
"1483","συνόμαιμος",συνόμαιμ,1-2,共同署名者,co-signer,0
"1484","συνώνυμος",συνώνυμ,1-2,同名,namesake,0
"1485","συχνος",συχν,1-2,頻繁,frequent,0
"1486","σφέτερος",σφέτερ,1-2,主権者,sovereign,0
"1487","σφαλερος",σφαλερ,1-2,誤りやすい,fallible,0
"1488","σφεδανος",σφεδαν,1-2,スペダノス,spedanos,0
"1489","σφενδάμνινος",σφενδάμνιν,1-2,カエデ,maple,0
"1490","σφηνοειδος",σφηνοειδ,3i,くさび形,wedge-shaped,0
"1491","σφιγκτος",σφιγκτ,1-2,きつい,tight,0
"1492","σφοδρος",σφοδρ,1-2,暴力的な,violent,0
"1493","σφυγμικος",σφυγμικ,1-2,パルスの,of the pulse,0
"1494","σχέδιος",σχέδι,1-2,予定,plan,0
"1495","σχέτλιος",σχέτλι,1-2,相対的,relative,0
"1496","σχίνινος",σχίνιν,1-2,ストリング,string,0
"1497","σχιστος",σχιστ,1-2,スプリット,split,0
"1498","σχοίνινος",σχοίνιν,1-2,ロピー,ropey,0
"1499","σωληνοειδος",σωληνοειδ,3i,管状,tubular,0
"1500","σωμάτινος",σωμάτιν,1-2,物理的,physical,0
"1501","σωστος",σωστ,1-2,正しい,right,0
"1502","σόλοικος",σόλοικ,1-2,非文法的,ungrammatical,0
"1503","σος",σ,1-2,ソース,sauce,0
"1504","σύβας",σύβᾰντ,3nt,シバ,siva,0
"1505","σύγκλητος",σύγκλητ,1-2,上院,senate,0
"1506","σύκινος",σύκιν,1-2,簡潔,succinct,0
"1507","σύλλεκτος",σύλλεκτ,1-2,コレクタ,collector,0
"1508","σύμβιος",σύμβι,1-2,共生生物,symbiote,0
"1509","σύμμαχος",σύμμαχ,1-2,同盟した,allied,0
"1510","σύμμετρος",σύμμετρ,1-2,対称,symmetrical,0
"1511","σύμπας",σύμπᾰντ,3nt,友達,friend,0
"1512","σύμφορος",σύμφορ,1-2,仲間,companion,0
"1513","σύμφωνος",σύμφων,1-2,同意した,agreed,0
"1514","σύνδετος",σύνδετ,1-2,取り付け可能,attachable,0
"1515","σύνεδρος",σύνεδρ,1-2,議員,congressman,0
"1516","σύνναος",σύννα,1-2,頭がいい,clever,0
"1517","σύνορος",σύνορ,1-2,国境,border,0
"1518","σύντομος",σύντομ,1-2,簡単に,brief,0
"1519","σύρροος",σύρρο,1-2,トレント,torrent,0
"1520","σύστομος",σύστομ,1-2,システム,system,0
"1521","σύϊνος",σύϊν,1-2,カニクイ,cynosus,0
"1522","σώφρων",σώφροντ,3nt,聴覚障害者,deaf,0
"1523","σῶς",σό,1-2,どうやって,how,0
"1524","τάλας",τάλᾰντ,3nt,騒ぎ,uproar,0
"1525","τάριχος",τάριχ,1-2,日にち,date,0
"1526","τέλειος",τέλει,1-2,完全,perfect,0
"1527","τέρην",τέρην,3con,テリン,terin,0
"1528","τέταρτος",τέταρτ,1-2,第4,fourth,0
"1529","τέτρατος",τέτρατ,1-2,第4,fourth,0
"1530","τέφρινος",τέφριν,1-2,テフリン,tephrine,0
"1531","τήλινος",τήλιν,1-2,粘土,clay,0
"1532","τίφινος",τίφιν,1-2,ティフィン,tiffin,0
"1533","τακτικος",τακτικ,1-2,通常,regular,0
"1534","ταλαίπωρος",ταλαίπωρ,1-2,被害者,sufferer,0
"1535","ταλαιπωρικος",ταλαιπωρικ,1-2,面倒な,troublesome,0
"1536","ταλασίφρων",ταλασίφροντ,3nt,海の暗号の,of sea ciphers,0
"1537","ταναος",τανα,1-2,タナオス,tanaos,0
"1538","τανηλεγος",τανηλεγ,3i,貴重な,priceless,0
"1539","τανύγλωσσος",τανύγλωσσ,1-2,冗談めかし,tongue-in-cheek,0
"1540","τανύπεπλος",τανύπεπλ,1-2,タニペプロス,tanipeplos,0
"1541","ταπεινωτικος",ταπεινωτικ,1-2,謙虚,humble,0
"1542","ταπεινος",ταπειν,1-2,謙虚,humble,0
"1543","τατικος",τατικ,1-2,お父さん,dad,0
"1544","ταυροφάγος",ταυροφάγ,1-2,ブルイーター,bull eater,0
"1545","ταχυθάνατος",ταχυθάνατ,1-2,即死,quick death,0
"1546","ταχύπωλος",ταχύπωλ,1-2,スピードスター,speedster,0
"1547","ταχύς",ταχ,4u,急速,rapid,0
"1548","ταὐτος",ταὐτ,1-2,これです,this one,0
"1549","τεθριπποτρόφος",τεθριπποτρόφ,1-2,四肢麻痺,quadriplegic,0
"1550","τελήεις",τελήεντ,3nt,あなたは終わります,you finish,0
"1551","τελεσιουργος",τελεσιουργ,1-2,最終的な作成者,final creator,0
"1552","τελευταῖος",τελευταῖ,1-2,過去,last,0
"1553","τερμίνθινος",τερμίνθιν,1-2,ターミナル,terminal,0
"1554","τερπικέραυνος",τερπικέραυν,1-2,稲妻,lightning bolt,0
"1555","τερπνος",τερπν,1-2,楽しい,pleasant,0
"1556","τερψίμβροτος",τερψίμβροτ,1-2,テルプシンブロトス,Terpsimbrotos,0
"1557","τερψίχορος",τερψίχορ,1-2,テルプシコア,terpsichore,0
"1558","τετανος",τεταν,1-2,破傷風,tetanus,0
"1559","τετράκυκλος",τετράκυκλ,1-2,四輪車,quadricycle,0
"1560","τετράμετρος",τετράμετρ,1-2,テトラメートル,tetrameter,0
"1561","τετράμορφος",τετράμορφ,1-2,四形態の,tetramorphic,0
"1562","τετράπους",τετράποδ,3con,四足歩行,quadruped,0
"1563","τετραγενος",τετραγεν,3i,四角形,tetragonal,0
"1564","τετραγράμματος",τετραγράμματ,1-2,テトラグラム,tetragram,0
"1565","τετρασύλλαβος",τετρασύλλαβ,1-2,四音節,four-syllable,0
"1566","τεος",τε,1-2,テオス,teos,0
"1567","τηΰσιος",τηΰσι,1-2,ナチュラル,natural,0
"1568","τηλίκος",τηλίκ,1-2,大人,adult,0
"1569","τηλαυγος",τηλαυγ,3i,テルグ語,telugu,0
"1570","τηλικοῦτος",τηλικοῦτ,1-2,最後の,final,0
"1572","τητινος",τητιν,1-2,その時の,of that time,0
"1573","τιμητικος",τιμητικ,1-2,名誉ある,honorable,0
"1574","τιμωρος",τιμωρ,1-2,パニッシャー,punisher,0
"1575","τινθος",τινθ,1-2,ティント,Tinto,0
"1576","τιτύρινος",τιτύριν,1-2,ティティリヌス,Tityrinus,0
"1577","τλήμων",τλήμοντ,3nt,終わりの,of ends,0
"1578","τολμηρος",τολμηρ,1-2,大胆,daring,0
"1579","τομος",τομ,1-2,音量,volume,0
"1580","τοξικος",τοξικ,1-2,毒,toxic,0
"1581","τοπικος",τοπικ,1-2,ローカル,local,0
"1582","τοπογράφος",τοπογράφ,1-2,測量士,surveyor,0
"1583","τορος",τορ,1-2,トーラス,torus,0
"1584","τράγινος",τράγιν,1-2,苦い,bitter,0
"1585","τρήρων",τρήροντ,3nt,動物の,of animals,0
"1586","τρίγλυφος",τρίγλυφ,1-2,トリグリフ,triglyph,0
"1587","τρίμιτος",τρίμιτ,1-2,四分の一,three-quarter,0
"1588","τρίπους",τρίποδ,3con,三脚,tripod,0
"1589","τρίσμακαρ",τρίσμακαρ,3con,トリッピー,trippy,0
"1590","τρίτος",τρίτ,1-2,第三,third,0
"1591","τρίφθογγος",τρίφθογγ,1-2,トライグラフ,trigraph,0
"1592","τρίχινος",τρίχιν,1-2,髪の,of hair,0
"1593","τραγανος",τραγαν,1-2,ぱりっとした,crisp,0
"1594","τραγομάσχαλος",τραγομάσχαλ,1-2,脇の下,underarm,0
"1595","τραγοπώγων",τραγοπώγοντ,3nt,ホリネズミ,gophers,0
"1596","τρανος",τραν,3i,ぴくぴく動く,jerk,0
"1597","τραπεζιτικος",τραπεζιτικ,1-2,バンカー,banker,0
"1598","τραπεζοφόρος",τραπεζοφόρ,1-2,バンカー,banker,0
"1599","τραυλος",τραυλ,1-2,吃音者,stutterer,0
"1600","τραυματικος",τραυματικ,1-2,外傷性,traumatic,0
"1601","τραχύς",τραχ,4u,粗い,rough,0
"1602","τρηματώδος",τρηματώδ,3i,有孔虫,foraminifera,0
"1603","τριήρος",τριήρ,3i,3歳,three years old,0
"1604","τριακονταέτος",τριακονταέτ,3i,三十歳,thirty years old,0
"1605","τριακοντούτος",τριακοντούτ,3i,三角,triangular,0
"1606","τριβακος",τριβακ,1-2,トリバコ,trivaco,0
"1607","τριγενος",τριγεν,3i,第三世代,third generation,0
"1608","τριμίτινος",τριμίτιν,1-2,三分,three-minute,0
"1609","τριπιθήκινος",τριπιθήκιν,1-2,トリフィチン,triphithin,0
"1610","τρισάθλιος",τρισάθλι,1-2,惨めな,wretched,0
"1611","τρισκακοδαίμων",τρισκακοδαίμοντ,3nt,幽霊,ghosts,0
"1612","τρισκελος",τρισκελ,3i,三脚,three-legged,0
"1613","τροπαῖος",τροπαῖ,1-2,トロフィー,trophy,0
"1614","τροπικος",τροπικ,1-2,トロピカル,tropical,0
"1615","τροφικος",τροφικ,1-2,食通,foodie,0
"1616","τροχήλατος",τροχήλατ,1-2,車輪付き,wheeled,0
"1617","τροχοειδος",τροχοειδ,3i,軌道型,orbit type,0
"1618","τρυφερος",τρυφερ,1-2,入札,tender,0
"1619","τρύγινος",τρύγιν,1-2,葡萄,grape,0
"1620","τρύχινος",τρύχιν,1-2,毛深い,hairy,0
"1621","τυπικος",τυπικ,1-2,典型的,typical,0
"1622","τυτθος",τυτθ,1-2,タイタス,tytus,0
"1623","τυφλος",τυφλ,1-2,盲目,blind,0
"1624","τύραννος",τύρανν,1-2,暴君,tyrant,0
"1625","τύρινος",τύριν,1-2,安っぽい,cheesy,0
"1626","φάκινος",φάκιν,1-2,懐中電灯,flashlight,0
"1627","φάλαρος",φάλαρ,1-2,はげた,bald,0
"1628","φάρινος",φάριν,1-2,ファリノ,farino,0
"1629","φάρμακος",φάρμακ,1-2,薬,drug,0
"1630","φέλλινος",φέλλιν,1-2,コルク,cork,0
"1631","φήγινος",φήγιν,1-2,ふりをした,feigned,0
"1632","φίλιος",φίλι,1-2,友達,friend,0
"1633","φίλος",φίλ,1-2,友達,friend,0
"1634","φαίδιμος",φαίδιμ,1-2,ファティマス,fatimus,0
"1635","φαεινος",φαειν,1-2,ハンサム,handsome,0
"1636","φαιδρος",φαιδρ,1-2,さわやか,blithe,0
"1637","φαιος",φαι,1-2,グレー,gray,0
"1638","φαλακρος",φαλακρ,1-2,はげた,bald,0
"1639","φαλικρόν",φαλικρόν,3con,クジラの骨,whalebone,0
"1640","φαλος",φαλ,1-2,ファルス,phallus,0
"1641","φανερος",φανερ,1-2,見かけ上,apparent,0
"1642","φανος",φαν,1-2,ランプ,lamp,0
"1643","φαρμακευτικος",φαρμακευτικ,1-2,製薬,pharmaceutical,0
"1644","φαρμακοφόρος",φαρμακοφόρ,1-2,薬剤師,pharmacist,0
"1645","φασσοφόνος",φασσοφόν,1-2,サフラン,saffron,0
"1646","φαῦλος",φαῦλ,1-2,悪質な,vicious,0
"1647","φειδος",φειδ,1-2,スペアリング,sparing,0
"1648","φθαρτος",φθαρτ,1-2,腐りやすい,perishable,0
"1649","φθεγκτικος",φθεγκτικ,1-2,財政,fiscal,0
"1650","φθεγκτος",φθεγκτ,1-2,依存,dependent,0
"1651","φθισήνωρ",φθισήνωρ,3con,秋,autumn,0
"1652","φθισικος",φθισικ,1-2,消耗的な,consumptive,0
"1653","φθογγήεις",φθογγήεντ,3nt,あなたは溺れている,you are drowning,0
"1654","φιαρος",φιαρ,1-2,激しい,fierce,0
"1655","φιλάργυρος",φιλάργυρ,1-2,ケチな,stingy,0
"1656","φιλήρετμος",φιλήρετμ,1-2,フィリレトモス,philiretmus,0
"1657","φιλοβάρβαρος",φιλοβάρβαρ,1-2,野蛮人支持者,pro-barbarian,0
"1658","φιλοδέσποτος",φιλοδέσποτ,1-2,フレンドリーなホスト,friendly host,0
"1659","φιλοζέφυρος",φιλοζέφυρ,1-2,フィロセフィルス,philosephyrus,0
"1660","φιλοκίνδυνος",φιλοκίνδυν,1-2,危険な,dangerous,0
"1661","φιλοπτόλεμος",φιλοπτόλεμ,1-2,フィロプトレモス,philoptolemous,0
"1662","φιλοψευδος",φιλοψευδ,3i,虚偽,falsehood,0
"1663","φιλόδοξος",φιλόδοξ,1-2,野心的,ambitious,0
"1664","φιλόκοπρος",φιλόκοπρ,1-2,フレンドリー,friendly,0
"1665","φιλόλογος",φιλόλογ,1-2,哲学者,philologist,0
"1666","φιλόξενος",φιλόξεν,1-2,親切な,hospitable,0
"1667","φιλόσοφος",φιλόσοφ,1-2,哲学者,philosopher,0
"1668","φιλότιμος",φιλότιμ,1-2,スポーツマンらしい,sportsmanlike,0
"1669","φιλύρινος",φιλύριν,1-2,軽薄,flirty,0
"1670","φιλῳδος",φιλῳδ,1-2,友達,friend,0
"1671","φλαῦρος",φλαῦρ,1-2,風味,flavor,0
"1672","φλεβότομος",φλεβότομ,1-2,採血者,phlebotomist,0
"1673","φλεγματικος",φλεγματικ,1-2,痰の,phlegmatic,0
"1674","φλογερος",φλογερ,1-2,燃えるような,fiery,0
"1675","φλόγινος",φλόγιν,1-2,燃えるような,fiery,0
"1676","φλόϊνος",φλόϊν,1-2,体液,fluid,0
"1677","φοβερος",φοβερ,1-2,恐ろしい,fearful,0
"1678","φοινίκεος",φοινίκε,1-2,フェニキア,Phoenician,0
"1679","φοινίκινος",φοινίκιν,1-2,ヤシの木,palm tree,0
"1680","φοινικόπτερος",φοινικόπτερ,1-2,フラミンゴ,flamingo,0
"1681","φοινος",φοιν,1-2,罪悪感,guilt,0
"1682","φολκος",φολκ,1-2,狐,fox,0
"1683","φονοκτόνος",φονοκτόν,1-2,キラー,killer,0
"1684","φοξος",φοξ,1-2,集中,focus,0
"1685","φορκόν",φορκόν,3con,フォーク,fork,0
"1686","φορτικος",φορτικ,1-2,面倒な,burdensome,0
"1687","φοῖβος",φοῖβ,1-2,フィボス,Phivos,0
"1688","φραδος",φραδ,3i,シェード,shade,0
"1689","φραστικος",φραστικ,1-2,フレーズ,phrasal,0
"1690","φροῦδος",φροῦδ,1-2,しかめっ面,frown,0
"1691","φρυγανώδος",φρυγανώδ,3i,トースト,toasty,0
"1692","φρυκτος",φρυκτ,1-2,恐ろしい,dreaded,0
"1693","φυσικος",φυσικ,1-2,ナチュラル,natural,0
"1694","φυτάλιος",φυτάλι,1-2,工場,plant,0
"1695","φυτικος",φυτικ,1-2,野菜,vegetable,0
"1696","φωνάεις",φωνάεντ,3nt,あなたは叫ぶ,you shout,0
"1697","φωνήεις",φωνήεντ,3nt,有声,voiced,0
"1699","φωσφόρος",φωσφόρ,1-2,リン,phosphorus,0
"1700","φωτεινος",φωτειν,1-2,イルミネーション,illuminated,0
"1701","φύλλινος",φύλλιν,1-2,緑豊かな,leafy,0
"1702","φῆλος",φῆλ,1-2,男,man,0
"1703","χάλκειος",χάλκει,1-2,銅,copper,0
"1704","χάλκεος",χάλκε,1-2,銅,copper,0
"1705","χάλκινος",χάλκιν,1-2,銅,copper,0
"1706","χάος",χά,1-2,混沌,chaos,0
"1707","χέρσος",χέρσ,1-2,休閑,fallow,0
"1708","χήλινος",χήλιν,1-2,ウナギ,eel,0
"1709","χαλαρος",χαλαρ,1-2,ゆるい,loose,0
"1710","χαλεπος",χαλεπ,1-2,難しい,hard,0
"1711","χαλκήλατος",χαλκήλατ,1-2,ケイ酸銅,copper silicate,0
"1712","χαλκήρος",χαλκήρ,3i,銅,copper,0
"1713","χαλκεόφωνος",χαλκεόφων,1-2,カルコフォン,chalcophone,0
"1714","χαλκοβατος",χαλκοβατ,3i,カルコベート,chalcobate,0
"1715","χαλκουργος",χαλκουργ,1-2,銅細工師,coppersmith,0
"1716","χαλκοχίτων",χαλκοχίτοντ,3nt,銅鉱石,copper ore,0
"1717","χαμαίζηλος",χαμαίζηλ,1-2,カメレオン,chameleon,0
"1718","χαμαίστρωτος",χαμαίστρωτ,1-2,びっくりした,flabbergasted,0
"1719","χαμαιμήλινος",χαμαιμήλιν,1-2,カモミール,chamomile,0
"1720","χαμαιπιτύϊνος",χαμαιπιτύϊν,1-2,カメピティノス,chamepityinos,0
"1721","χαμαισύκινος",χαμαισύκιν,1-2,のんきな,happy-go-lucky,0
"1722","χαμηλος",χαμηλ,1-2,低い,low,0
"1723","χανδος",χανδ,1-2,手,hand,0
"1724","χαρίεις",χαρίεντ,3nt,美しい,comely,0
"1725","χαρίσιος",χαρίσι,1-2,才能のある,gifted,0
"1726","χαροπος",χαροπ,1-2,大喜び,gleeful,0
"1727","χατίζων",χατίζοντ,3nt,チャット,chatizon,0
"1728","χαῦνος",χαῦν,1-2,だるい,languorous,0
"1729","χειμάρρους",χειμάρρο,4u,トレント,torrents,0
"1730","χειμερινος",χειμεριν,1-2,冬,winter,0
"1731","χειρουργικος",χειρουργικ,1-2,外科的,surgical,0
"1732","χελιδόνειος",χελιδόνει,1-2,飲み込む,swallow,0
"1733","χελιδόνιος",χελιδόνι,1-2,飲み込む,swallow,0
"1734","χελώνινος",χελώνιν,1-2,カメ,turtle,0
"1735","χερσαῖος",χερσαῖ,1-2,土地,land,0
"1736","χθαμαλος",χθαμαλ,1-2,死んでいる,dying,0
"1737","χθεσινος",χθεσιν,1-2,昨日の,yesterday's,0
"1738","χθιζος",χθιζ,1-2,おぞましい,disgusting,0
"1739","χθόνιος",χθόνι,1-2,クトニアン,chthonian,0
"1740","χιλιοστος",χιλιοστ,1-2,1000分の1,thousandth,0
"1741","χιόνινος",χιόνιν,1-2,雪,snow,0
"1742","χλιαρος",χλιαρ,1-2,ぬるい,lukewarm,0
"1743","χλωρος",χλωρ,1-2,緑,green,0
"1744","χοίρινος",χοίριν,1-2,豚,porcine,0
"1745","χονδρος",χονδρ,1-2,粗い,coarse,0
"1746","χοριοειδος",χοριοειδ,3i,脈絡膜,choroid,0
"1747","χοροειδος",χοροειδ,3i,ダンスの種類,type of dance,0
"1748","χορταῖος",χορταῖ,1-2,飽きた,satiated,0
"1749","χοϊκος",χοϊκ,1-2,ホイコス,hoykos,0
"1750","χρήσιμος",χρήσιμ,1-2,使える,useful,0
"1751","χρηστήριος",χρηστήρι,1-2,使える,useful,0
"1752","χρηστος",χρηστ,1-2,クリストス,Christos,0
"1753","χριστος",χριστ,1-2,キリスト,Christ,0
"1754","χρονικος",χρονικ,1-2,慢性,chronic,0
"1755","χρυσελεφάντινος",χρυσελεφάντιν,1-2,ゴールデンアイボリー,golden ivory,0
"1756","χρυσοβαφος",χρυσοβαφ,3i,金細工師,goldsmith,0
"1757","χρυσολαβος",χρυσολαβ,3i,金細工師,goldsmith,0
"1758","χρυσοστέφανος",χρυσοστέφαν,1-2,黄金の王冠,golden crown,0
"1759","χρυσοχάλινος",χρυσοχάλιν,1-2,ゴールデン,golden,0
"1760","χρυσοῦς",χρυσ,1-2a,金の,of gold,0
"1761","χρυσόθρονος",χρυσόθρον,1-2,黄金の玉座,golden throne,0
"1762","χρυσόκαρπος",χρυσόκαρπ,1-2,ゴールデンフルーツ,Golden fruit,0
"1763","χρυσόνωτος",χρυσόνωτ,1-2,金色の,gilded,0
"1764","χρυσόπαστος",χρυσόπαστ,1-2,金メッキ,gold plated,0
"1765","χρυσώψ",χρυσώπ,3s,金色,gild,0
"1766","χρωμάτινος",χρωμάτιν,1-2,着色された,colored,0
"1767","χρόνιος",χρόνι,1-2,慢性,chronic,0
"1768","χρύσειος",χρύσει,1-2,ゴールデン,golden,0
"1769","χρύσεος",χρύσε,1-2,ゴールデン,golden,0
"1770","χρύσινος",χρύσιν,1-2,ゴールデン,golden,0
"1771","χυδαῖος",χυδαῖ,1-2,下品な,vulgar,0
"1772","χυτος",χυτ,1-2,キャスト,cast,0
"1773","χωλος",χωλ,1-2,ラメ,lame,0
"1774","χωρογράφος",χωρογράφ,1-2,地理学者,geographer,0
"1775","χωόμενος",χωόμεν,1-2,入る,getting in,0
"1776","χόνδρινος",χόνδριν,1-2,軟骨の,cartilaginous,0
"1777","χύτρινος",χύτριν,1-2,ホット,hot,0
"1778","ψάγιος",ψάγι,1-2,寒い,cold,0
"1779","ψάκελον",ψάκελον,3con,習字,penmanship,0
"1780","ψάμμινος",ψάμμιν,1-2,砂の,sandy,0
"1781","ψήφινος",ψήφιν,1-2,投票,ballot,0
"1782","ψίθιος",ψίθι,1-2,プシチオ,psithio,0
"1783","ψίθυρος",ψίθυρ,1-2,ささやく,whisper,0
"1784","ψαθυρος",ψαθυρ,1-2,泥棒,rustler,0
"1785","ψαιδρά",ψαιδρ,1-2,プサイドラ,psaidra,0
"1786","ψαινύθιος",ψαινύθι,1-2,プセイニシウス,pseinythius,0
"1787","ψαλιδόστομος",ψαλιδόστομ,1-2,はさみの口,scissor mouth,0
"1788","ψαρος",ψαρ,1-2,グリズリー,grizzly,0
"1789","ψαυκρος",ψαυκρ,1-2,魚,fish,0
"1790","ψαφαρος",ψαφαρ,1-2,魚屋,fishmonger,0
"1791","ψεδνος",ψεδν,1-2,うそつき,liar,0
"1792","ψελλος",ψελλ,1-2,歌,song,0
"1793","ψευδάγγελος",ψευδάγγελ,1-2,偽りの天使,false angel,0
"1794","ψευδος",ψευδ,3i,横たわる,lie,0
"1795","ψευδεπίγραφος",ψευδεπίγραφ,1-2,疑似碑文,pseudo-inscription,0
"1796","ψευδολόγος",ψευδολόγ,1-2,不誠実,untruthful,0
"1797","ψευδόχρυσος",ψευδόχρυσ,1-2,ピンチベック,pinchbeck,0
"1798","ψευδώνυμος",ψευδώνυμ,1-2,ニックネーム,nickname,0
"1799","ψεφαρος",ψεφαρ,1-2,サイファロス,psyfaros,0
"1800","ψηλαφητος",ψηλαφητ,1-2,明白な,palpable,0
"1801","ψηφοφόρος",ψηφοφόρ,1-2,有権者,voter,0
"1802","ψιλος",ψιλ,1-2,大丈夫,fine,0
"1803","ψοιθος",ψοιθ,1-2,うそつき,liar,0
"1804","ψυδνος",ψυδν,1-2,偽,fake,0
"1805","ψυδρος",ψυδρ,1-2,寒い,cold,0
"1806","ψυχικος",ψυχικ,1-2,超能力のある,psychic,0
"1807","ψυχοπομπος",ψυχοπομπ,1-2,サイコ送信機,psycho transmitter,0
"1808","ψυχοτρόφος",ψυχοτρόφ,1-2,心理療法士,psychotherapist,0
"1809","ψυχρος",ψυχρ,1-2,寒い,cold,0
"1810","ψωρος",ψωρ,1-2,疥癬,scabies,0
"1811","ψύριος",ψύρι,1-2,ノミ,flea,0
"1812","ἀΐδηλος",ἀΐδηλ,1-2,明らか,obvious,0
"1813","ἀάατος",ἀάατ,1-2,ああ,oh,0
"1814","ἀέθλιος",ἀέθλι,1-2,非倫理的,unethical,0
"1815","ἀέκων",ἀέκοντ,3nt,古代,ancient,0
"1816","ἀέρινος",ἀέριν,1-2,風通しの良い,airy,0
"1817","ἀήθος",ἀήθ,3i,不道徳な,immoral,0
"1818","ἀαγος",ἀαγ,3i,聖人,saint,0
"1819","ἀβέρβηλον",ἀβέρβηλον,3con,アバベロン,abervelon,0
"1820","ἀβαδος",ἀβαδ,3i,アバドス,avados,0
"1821","ἀβαρος",ἀβαρ,3i,無重力,weightless,0
"1822","ἀβροτόνινος",ἀβροτόνιν,1-2,怠惰な,indolent,0
"1823","ἀγέρωχος",ἀγέρωχ,1-2,威圧的な,imperious,0
