"4631","inrumpere","inrump","inrumpere","inrūp","inruptus","侵入する、侵入する、侵入する","to invade, to break into, to intrude","3","0","0","0","0","0"
"4632","insenēscere","insenēsc","insenēscere","-","-","年をとる","to grow old in","3","0","1","0","1","0"
"4633","inserere","inser","inserere","īnsēv","īnsitus","種をまく、植える、入れる、挿入する、導入する、含める","to sow, to plant, to put in, to insert, to introduce, to include","3","0","0","0","0","0"
"4634","īnsīdere","īnsīd","īnsīdere","īnsēd","īnsessus","座る、落ち着く","to sit on, to settle on","3","0","0","0","0","0"
"4635","īnsistere","īnsist","īnsistere","īnstit","-","立ち止まる、立ち止まる、押し進む、追いかける、動き出す","to stand upon, to stop, to press on, to pursue, to set about","3","0","1","0","0","0"
"4636","īnsternere","īnstern","īnsternere","īnstrāv","īnstrātus","広げる、覆う、重ねる","to spread on, to cover, to lay over","3","0","0","0","0","0"
"4637","insuēscere","insuēsc","insuēscere","-","-","慣れる、慣れる","to become accustomed to, to accustom","3","0","1","0","1","0"
"4638","intabēscere","intabēsc","intabēscere","-","-","枯れる、溶ける","to pine away, to melt away","3","0","1","0","1","0"
"4639","intercipere","intercipi","intercipere","intercēp","interceptus","傍受する、妨害する、盗む","to intercept, to interrupt, to steal","3a","0","0","0","0","0"
"4640","intercurrere","intercurr","intercurrere","intercurr","intercursus","間を走る、一緒に走る、一緒に走る","to run between, to run along with, to mingle with","3","0","0","0","0","0"
"4641","interemere","interem","interemere","interēm","interēmptus","なくす、消す","to do away with, to extinguish","3","0","0","0","0","0"
"4642","interficere","interfici","interficere","interfēc","interfectus","殺す、破壊する","to kill, to destroy","3a","0","0","0","0","0"
"4643","interfodere","interfodi","interfodere","interfōd","interfossus","間を貫く","to pierce between","3a","0","0","0","0","0"
"4644","interfugere","interfugi","interfugere","interfūg","-","間を逃げる、中に逃げる","to flee between, to flee into","3a","0","1","0","0","0"
"4645","interiacēre","interiaci","interiacēre","-","-","間に横たわる","to lie between","3a","0","1","0","1","0"
"4646","intericere","interici","intericere","interiēc","interiectus","間に挟む、挟む","to throw between, to put between","3a","0","0","0","0","0"
"4647","interiicere","interiici","interiicere","interiēc","interiectus","間に挟む、挟む","to throw between, to put between","3a","0","0","0","0","0"
"4648","interimere","interim","interimere","interēm","interēmptus","なくす、消す","to do away with, to extinguish","3","0","0","0","0","0"
"4649","interjacēre","interjaci","interjacēre","-","-","間に横たわる","to lie between","3a","0","0","0","0","0"
"4650","interjicere","interjici","interjicere","interjiēc","interjiectus","間に挟む、挟む","to throw between, to put between","3a","0","0","0","0","0"
"4651","interlinere","interlin","interlinere","interlēv","interlitus","間を汚す、消して改ざんする","to smear between, to falsify by erasing","3","0","0","0","0","0"
"4652","internoscere","internosc","internoscere","internōv","internōtus","区別する、区別する","to distinguish between, to pick out","3","0","0","0","0","0"
"4653","interere","inter","interere","intrīv","intrītus","こする、入り込む、崩れる","to rub, to break into, to crumble into","3","0","0","0","0","0"
"4654","interpōnere","interpōn","interpōnere","interposu","interpositus","挿入する、紹介する、差し挟む、主張する","to insert, to introduce, to interpose, to allege","3","0","0","0","0","0"
"4655","interquiēscere","interquiēsc","interquiēscere","-","-","しばらく休む","to rest awhile","3","0","1","0","1","0"
"4656","interrumpere","interrump","interrumpere","interrūp","interruptus","分裂する、中断する","to break up, to interrupt","3","0","0","0","0","0"
"4657","interscindere","interscind","interscindere","interscid","interscissus","切り離す、分ける","to cut apart, to divide","3","0","0","0","0","0"
"4658","interserere","interser","interserere","intersēv","intersitus","種をまく、植える","to sow, to plant","3","0","0","0","0","0"
"4659","intrōrumpere","intrōrump","intrōrumpere","intrōrūp","intrōruptus","侵入する","to break in","3","0","0","0","0","0"
"4660","intumēscere","intumēsc","intumēscere","-","-","盛り上がる、盛り上がる","to swell up, to rise","3","0","1","0","1","0"
"4661","invalēscere","invalēsc","invalēscere","-","-","強化する","to strengthen","3","0","1","0","1","0"
"4662","inveterāscere","inveterāsc","inveterāscere","inveterāv","-","老いる、無関心になる","to grow old, to become inveterate","3","0","1","0","0","0"
"4663","irrumpere","irrump","irrumpere","irrūp","irruptus","侵入する、侵攻する、侵略する","to invade, to break into, to penetrate","3","0","0","0","0","0"
"4664","iuvenēscere","iuvenesc","iuvenēscere","iuvenu","-","若返る","to grow young again","3","0","0","0","0","0"
"4665","jacere","jaci","jacere","jēc","jactum","投げる、投げる、投げる、投げる、投げる、捨てる、置く、設置する、確立する、構築する、発見する、構築する、構築する、送信する、放出する、生み出す、生産する 、散らす、まく、投げる、投影する、話すときに投げ出す、落とす、発する、言及する、宣言する","to throw, to hurl, to cast, to fling, to throw away, to lay, to set, to establish, to build, to found, to construct, to erect, to send forth, to emit, to bring forth, to produce, to scatter, to sow, to throw, to project, to throw out in speaking, to let fall, to utter, to mention, to declare","3a","0","0","0","0","0"
"4666","juvenēscere","juvenēsc","juvenēscere","juvenu","-","若返る","to grow young again","3","0","0","0","0","0"
"4667","lacere","laci","lacere","-","-","誘惑する、誘う","to entice","3a","0","1","0","1","0"
"4668","languēscere","languēsc","languēscere","-","-","気絶する、衰弱する、しおれる","to become faint, to become weak, to wilt","3","0","1","0","1","0"
"4669","linere","lin","linere","lēv","litus","塗る、覆う","to smear, to cover","3","0","0","0","0","0"
"4670","linquere","linqu","linquere","līqu","-","去る、やめる、放棄する","to leave, to quit, to abandon","3","0","1","0","0","0"
"4671","liquēscere","liquēsc","liquēscere","-","-","液体になる、溶ける、液化する","to become liquid, to melt, to liquefy","3","0","1","0","1","0"
"4672","macrēscere","macrēsc","macrēscere","-","-","痩せる、痩せる","to become thin, to waste away","3","0","1","0","1","0"
"4673","madēscere","madēsc","madēscere","-","-","湿る、湿る","to become wet, to become moist","3","0","1","0","1","0"
"4674","mansuēscere","mansuēsc","mansuēscere","-","-","飼いならす、飼い慣らされる","to tame, to become tame","3","0","1","0","1","0"
"4675","maturēscere","maturēsc","maturēscere","-","-","熟す、成熟する","to become ripe, to ripen mature","3","0","1","0","1","0"
"4676","meminisse","-","meminisse","memin","-","覚える","to remember","3","0","1","1","0","0"
"4677","metere","met","metere","messu","messus","刈り取る、刈る、刈り取る","to reap, to mow, to cut off","3","0","0","0","0","0"
"4678","nigrēscere","nigrēsc","nigrēscere","-","-","黒くなる、黒ずむ","to blacken, to darken","3","0","1","0","1","0"
"4679","notēscere","notēsc","notēscere","notu","-","有名になる、有名になる","to become known, to become famous","3","0","1","0","0","0"
"4680","obbrūtēscere","obbrūtēsc","obbrūtēscere","obbrūtu","-","野蛮になる","to become brutish","3","0","1","0","0","0"
"4681","obdere","obd","obdere","obdid","obditus","前に置く、閉める、閉める","to put before, to shut, to close","3","0","0","0","0","0"
"4682","obdormīscere","obdormīsc","obdormīscere","-","-","眠りにつく、眠りにつく","to fall asleep, to go to sleep","3","0","1","0","1","0"
"4683","obdulcēscere","obdulcēsc","obdulcēscere","obdulcu","-","甘くする","to sweeten","3","0","1","0","1","0"
"4684","obdurēscere","obdurēsc","obdurēscere","-","-","堅くなる","to be persistent","3","0","1","0","1","0"
"4685","obfundere","obfund","obfundere","obfūd","obfūsus","注ぐ、広げる","to pour over, to spread over","3","0","0","0","0","0"
"4686","obicere","obici","obicere","obiēc","obiectus","異議を唱える、前に投げる","to object, to throw before","3a","0","0","0","0","0"
"4687","objicere","objici","objicere","objiēc","objiectus","異議を唱える、前に投げる","to object, to throw before","3a","0","0","0","0","0"
"4688","oblanguēscere","oblanguēsc","oblanguēscere","-","-","弱くなる","to become feeble","3","0","1","0","1","0"
"4689","oblinere","oblin","oblinere","oblēv","oblitus","塗りつぶす","to smear over","3","0","0","0","0","0"
"4690","oblitēscere","oblitēsc","oblitēscere","-","-","身を隠す","to conceal oneself","3","0","1","0","1","0"
"4691","obmutēscere","obmutēsc","obmutēscere","-","-","沈黙する","to become silent","3","0","1","0","1","0"
"4692","obrigēscere","obrigēsc","obrigēscere","-","-","硬直する","to stiffen","3","0","1","0","1","0"
"4693","obserere","obser","obserere","obsēv","obsitus","種をまく、植える","to sow, to plant","3","0","0","0","0","0"
"4694","obsistere","obsist","obsistere","obstit","obstitus","反対する、抵抗する、抵抗する","to oppose, to resist, to withstand","3","0","0","0","0","0"
"4695","obsolēscere","obsolēsc","obsolēscere","obsodu","-","すり減る、使われなくなる、朽ちる","to wear out, to fall into disuse, to decay","3","0","1","0","0","0"
"4696","obsordēscere","obsordēsc","obsordēscere","obsordu","-","汚れる、すり減る","to become dirty, to wear out","3","0","1","0","0","0"
"4697","obstipēscere","obstipēsc","obstipēscere","-","-","驚く、麻痺する","to be amazed, to become numb","3","0","1","0","1","0"
"4698","obstupēscere","obstupēsc","obstupēscere","-","-","呆れる、茫然自失する","to be stupefied, to be struck dumb","3","0","1","0","1","0"
"4699","obsurdescere","obsurdesc","obsurdēscere","obsurdu","-","耳が聞こえなくなる","to become deaf","3","0","1","0","0","0"
"4700","obterere","obter","obterere","obtrīv","obtrītus","つぶす、踏みにじる、破壊する","to crush, to trample on, to destroy","3","0","0","0","0","0"
"4701","obticēscere","obticēsc","obticēscere","-","-","沈黙する","to fall silent","3","0","1","0","1","0"
"4702","obtingere","obting","obtingere","obtig","obtāctus","降りかかる、発生する","to befall, to occur","3","0","0","0","0","0"
"4703","obtorpēscere","obtorpēsc","obtorpēscere","-","-","麻痺する、感覚を失う","to become numb, to lose feeling","3","0","1","0","1","0"
"4704","obtundere","obtund","obtundere","obtud","obtūnsus","打つ、打ち負かす、殴る","to strike, to beat, to batter","3","0","0","0","0","0"
"4705","occallēscere","occallēsc","occallēscere","-","-","硬くなる、厚い皮膚を獲得する","to become callous, to acquire thick skin","3","0","1","0","1","0"
"4706","occanere","occan","occanere","occanu","-","鳴る","to sound","3","0","1","0","0","0"
"4707","occipere","occipi","occipere","occēp","occeptus","始める、始める","to start, to begin","3a","0","0","0","0","0"
"4708","occumbere","occumb","occumbere","occubu","occubitus","沈む、倒れて死ぬ","to sink down, to fall dying","3","0","0","0","0","0"
"4709","officere","offici","officere","offēc","offectus","道をふさぐ、妨害する","to block the path, to impede","3a","0","0","0","0","0"
"4710","offundere","offund","offundere","offūd","offūsus","注ぐ、広げる","to pour over, to spread over","3","0","0","0","0","0"
"4711","oppōnere","oppōn","oppōnere","opposu","oppositus","反対する、反対に置く","to oppose, to place opposite","3","0","0","0","0","0"
"4712","optingere","opting","optingere","optig","optāctus","降りかかる、発生する","to befall, to occur","3","0","0","0","0","0"
"4713","pallēscere","pallēsc","pallēscere","-","-","明らかになる、開く、広がる、広がる","to become clear, to open, to extend, to spread","3","0","1","0","1","0"
"4714","pangere","pang","pangere","pepig","pāctus","設定する、固定する、構成する","to set, to fasten, to compose","3","0","0","0","0","0"
"4715","patēscere","patēsc","patēscere","-","-","明らかになる、開く、広がる、広がる","to become clear, to open, to extend, to spread","3","0","1","0","1","0"
"4716","pēdere","pēd","pēdere","pepēd","pēditus","風を切る、おならをする","to break wind, to fart","3","0","0","0","0","0"
"4719","peragere","perag","peragere","perēg","perāctus","最後まで貫く、完成させる","to carry through to the end, to complete","3","0","0","0","0","0"
"4720","percellere","percell","percellere","percul","perculsus","打倒する、圧倒する、動揺させる","to strike down, to overpower, to upset","3","0","0","0","0","0"
"4721","percipere","percipi","percipere","percēp","perceptus","確保する、認識する、学ぶ","to secure, to perceive, to learn","3a","0","0","0","0","0"
"4722","percrēbēscere","percrēbēsc","percrēbēscere","-","-","非常に頻繁になる、蔓延する、広まる","to become very frequent, to become prevalent, to spread","3","0","1","0","1","0"
"4723","percrebrēscere","percrebrēsc","percrebrēscere","-","-","非常に頻繁になる、蔓延する、広まる","to become very frequent, to become prevalent, to spread","3","0","1","0","1","0"
"4724","percurrere","percurr","percurrere","percurr","percursus","駆け抜ける、素早く通過する","to run through, to pass quickly","3","0","0","0","0","0"
"4725","perdēcipere","perdēcipi","perdēcipere","perdēcēp","perdēceptus","完全に欺く","to deceive utterly","3a","0","0","0","0","0"
"4726","peredere","pered","peredere","perēd","perēsus","食べ尽くす、消費する","to eat up, to consume","3","0","0","0","0","0"
"4727","perficere","perfici","perficere","perfēc","perfectus","完了する、実行する、成し遂げる","to finish, to execute, to accomplish","3a","0","0","0","0","0"
"4728","perfodere","perfodi","perfodere","perfōd","perfossus","穴をあける、貫く","to bore through, to pierce","3a","0","0","0","0","0"
"4729","perfringere","perfring","perfringere","perfrēg","perfrāctu","突破する","to break through","3","0","0","0","0","0"
"4730","perfugere","perfugi","perfugere","perfūg","perfugitus","逃げる、脱走する、避難する","to flee, to desert, to take refuge","3a","0","0","0","0","0"
"4731","perfundere","perfund","perfundere","perfūd","perfūsus","注ぐ、濡らす、塗り広げる","to pour over, to wet, to overspread","3","0","0","0","0","0"
"4732","perhorrēscere","perhorrēsc","perhorrēscere","-","-","震える、大きく震える","to tremble, to shudder greatly","3","0","1","0","1","0"
"4733","perimere","perim","perimere","perēm","perēmptus","殺す、破壊する","to kill, to destroy","3","0","0","0","0","0"
"4734","perlegere","perleg","perlegere","perlēg","perlēctus","読み通す、スキャンする","to read through, to scan","3","0","0","0","0","0"
"4735","pernōscere","pernōsc","pernōscere","pernōv","-","よく知る、完全な知識を得る","to get to know well, to get full knowledge of","3","0","1","0","0","0"
"4736","perpellere","perpell","perpellere","perpul","perpulsus","強制する、拘束する","to compel, to constrain","3","0","0","0","0","0"
"4737","perquirere","perquir","perquirere","perquīsīv","perquīsītus","熱心に調べる、あらゆる場所を探す","to inquire diligently, to search everywhere","3","0","0","0","0","0"
"4738","perrumpere","perrump","perrumpere","perrūp","perruptus","突破する","to break through","3","0","0","0","0","0"
"4739","persistere","persist","persistere","perstit","-","存続する、存続する","to persist, to remain","3","0","1","0","0","0"
"4740","persternere","perstern","persternere","perstrāv","perstrātus","全体を舗装する","to pave all over","3","0","0","0","0","0"
"4741","pertimēscere","pertimēsc","pertimēscere","-","-","とても怖くなる","to become very scared","3","0","1","0","1","0"
"4742","pertundere","pertund","pertundere","pertud","pertūssus","穴をあける、穿孔する","to bore through, to perforate","3","0","0","0","0","0"
"4743","pervincere","pervinc","pervincere","pervīc","pervictus","完全に征服する、説得する","to conquer completely, to persuade","3","0","0","0","0","0"
"4744","plūere","plūi","plūere","plūv","-","雨が降る","to rain","3a","0","1","0","0","1"
"4745","porricere","porrici","porricere","porrēc","porrectus","生け贄として捧げる、生産する","to offer as sacrifice, to produce","3a","0","0","0","0","0"
"4746","postpōnere","postpōn","postpōnere","postposu","postpositus","後に置く、重要度が低いと考える、脇に置く、延期する","to put after, to consider less important, to set aside, to postpone","3","0","0","0","0","0"
"4747","praecellere","praecell","praecellere","-","-","卓越する、凌駕する","to excel, to surpass","3","0","1","0","1","0"
"4748","praecipere","praecipi","praecipere","praecēp","praeceptus","事前に取る、予想する、警告する、命令する、教える","to take in advance, to anticipate, to warn, to order, to teach","3a","0","0","0","0","0"
"4749","praecōgnōscere","praecōgnōsc","praecōgnōscere","praecōgnōv","praecōgnitus","事前に知っている、事前に知っている","to have foreknowledge of, to know beforehand","3","0","0","0","0","0"
"4750","praecurrere","praecurr","praecurrere","praecurr","praecursus","先に走る、先を急ぐ、先行する、予想する","to run before, to hasten on before, to precede, to anticipate","3","0","0","0","0","0"
"4751","praedispōnere","praedispōn","praedispōnere","praedisposu","praedispositus","事前に処分する、事前に分配する、事前に手配する","to dispose in advance, to distribute in advance, to arrange in advance","3","0","0","0","0","0"
"4752","praeficere","praefici","praeficere","praefēcī","praefectus","担当する、指揮を執る","to put in charge, to place in command","3a","0","0","0","0","0"
"4753","praefodere","praefodi","praefodere","praefōd","praefossus","目の前に塹壕を掘る","to dig trench in front of","3a","0","0","0","0","0"
"4754","praefugere","praefugi","praefugere","praefūg","-","前に逃げる","to flee before","3a","0","1","0","0","0"
"4755","praefundere","praefund","praefundere","praefūd","praefūsus","注ぐ、前に振りかける","to pour out, to sprinkle before","3","0","0","0","0","0"
"4756","praeiacere","praeiaci","praeiacere","praeiaēc","praeiaectus","前に投げる、前に投げ出す、前に投げ出す、投げ上げる、反論する、とがめる","to throw in front, to cast up in front, to cast up, to object, to utter reproachfully","3a","0","0","0","0","0"
"4757","praeicere","praeici","praeicere","praeiēc","praeiectus","前に投げる、前に投げ出す、前に投げ出す、投げ上げる、反論する、とがめる","to throw in front, to cast up in front, to cast up, to object, to utter reproachfully","3a","0","0","0","0","0"
"4758","praejacere","praejaci","praejacere","praejaēc","praejaectus","前に投げる、前に投げ出す、前に投げ出す、投げ上げる、反論する、とがめる","to throw in front, to cast up in front, to cast up, to object, to utter reproachfully","3a","0","0","0","0","0"
"4759","praejicere","praejici","praejicere","praejēc","praejectus","前に投げる、前に投げ出す、前に投げ出す、投げ上げる、反論する、とがめる","to throw in front, to cast up in front, to cast up, to object, to utter reproachfully","3a","0","0","0","0","0"
"4760","praelegere","praeleg","praelegere","praelēg","praelēctus","朗読する、読む、航海する","to recite, to read to, to sail along","3","0","0","0","0","0"
"4761","praenoscere","praenosc","praenoscere","praenōv","praenōtus","予知する","to foreknow","3","0","0","0","0","0"
"4762","praepōnere","praepōn","praepōnere","praeposu","praepositus","指揮下に置く、前に置く","to place in command, to put in front of","3","0","0","0","0","0"
"4763","praerumpere","praerump","praerumpere","praerūp","praeruptus","断ち切る","to break off","3","0","0","0","0","0"
"4764","praesuppōnere","praesuppōn","praesuppōnere","praesupposu","praesuppositus","仮定する","to presuppose","3","0","0","0","0","0"
"4765","praetendere","praetend","praetendere","praetetend","praetentus","前に出る、言い訳をする","to extend in front, to allege in excuse","3","0","0","0","0","0"
"4766","praeterfugere","praeterfugi","praeterfugere","praeterfūg","-","急いで通り過ぎる、急いで通り過ぎる","to hasten by, to pass over hastily","3a","0","1","0","0","0"
"4767","prōcumbere","prōcumb","prōcumbere","prōcubu","prōcubitus","沈む、横になる","to sink down, to lie down","3","0","0","0","0","0"
"4769","prōdigere","prōdig","prōdigere","prōdēg","prōdāctus","浪費する、浪費する、使い果たす、消費する、追い出す","to squander, to waste, to use up, to consume, to drive forth","3","0","0","0","0","0"
"4770","prōficere","prōfici","prōficere","prōfēc","prōfectus","作る、達成する、効果をもたらす","to make, to accomplish, to effect","3a","0","0","0","0","0"
"4771","profugere","profugi","profugere","profūg","profugitus","逃げる、逃げる","to escape, to run away","3a","0","0","0","0","0"
"4772","profundere","profund","profundere","profūd","profūsus","注ぐ、注ぎ出す、口に出す、浪費する","to pour, to pour out, to utter, to squander","3","0","0","0","0","0"
"4773","prōgignere","prōgign","prōgignere","prōgenu","prōgenitus","産む、産む","to beget, to produce","3","0","0","0","0","0"
"4774","prōicere","prōici","prōicere","prōiēc","prōiectus","捨てる、捨てる、捨てる","to throw down, to throw away, to abandon","3a","0","0","0","0","0"
"4775","prōjicere","prōjici","prōjicere","prōjiēc","prōjiectus","捨てる、捨てる、捨てる","to throw down, to throw away, to abandon","3a","0","0","0","0","0"
"4776","prōpellere","prōpell","prōpellere","prōpul","prōpulsus","追い出す、追い出す、打ち負かす","to drive forward, to drive out, to defeat","3","0","0","0","0","0"
"4777","prōpōnere","prōpōn","prōpōnere","prōposu","prōpositus","表示する、提案する、関連付ける、提示する","to display, to propose, to relate, to put forward","3","0","0","0","0","0"
"4778","prorumpere","prorump","prorumpere","prōrūp","prōruptus","突進する、突進する","to rush forth, to break out","3","0","0","0","0","0"
"4779","prōscindere","prōscind","prōscindere","prōscid","prōscissus","切る、切り裂く、切り裂く、言葉でほつれる","to cut, to slit, to gash, to flay with words","3","0","0","0","0","0"
"4780","prosternere","prostern","prosternere","prostrāv","prostrātus","ひっくり返す、打ち倒す、貶める","to knock over, to strike down, to debase","3","0","0","0","0","0"
"4781","prōterere","prōter","prōterere","prōtrīv","prōtrītus","押しつぶす、抑圧する","to crush, to oppress","3","0","0","0","0","0"
"4782","pubēscere","pubēsc","pubēscere","-","-","大人になる、成熟する、成熟する","to grow to manhood, to ripen, to mature","3","0","1","0","1","0"
"4783","pungere","pung","pungere","pupug","pūnctus","刺す","to puncture, to sting","3","0","0","0","0","0"
"4784","putēscere","putēsc","putēscere","-","-","腐り始める、消える","to begin to rot, to go off","3","0","1","0","1","0"
"4785","putrēscere","putrēsc","putrēscere","-","-","腐り始める、消える","to begin to rot, to go off","3","0","1","0","1","0"
"4786","quaerere","quaer","quaerere","quaesīv","quaesītus","探す、求める、努力する、求める","to search for, to seek, to strive for, to ask","3","0","0","0","0","0"
"4787","quiēscere","quiēsc","quiēscere","-","-","休む、落ち着く、眠る","to rest, to keep calm, to sleep","3","0","1","0","1","0"
"4788","reagere","reag","reagere","reēg","reāctus","再び行動する、やり直す、反応する","to act upon again, to do again, to react","3","0","0","0","0","0"
"4789","recidere","recid","recidere","recid","recāsus","後退する","to fall back","3","0","0","0","0","0"
"4790","recipere","recipi","recipere","recēp","receptus","控える、受け取る","to keep back, to receive","3a","0","0","0","0","0"
"4791","recōgnōscere","recōgnōsc","recōgnōscere","recōgnōv","recōgnitus","認識する、思い出す、調査する","to recognize, to recollect, to investigate","3","0","0","0","0","0"
"4792","recolligere","recollig","recolligere","recollēg","recollēctus","回復する、再び集まる、集める","to recover, to gather again, to collect","3","0","0","0","0","0"
"4793","recondere","recond","recondere","recondid","reconditus","隠す、隠す、片付ける","to hide, to conceal, to put away","3","0","0","0","0","0"
"4794","recrēdere","recrēd","recrēdere","recrēdid","recrēdūtus","法廷の判決を称賛する、罪を自白する、有罪を認める、自白する、認める、認める、消耗させる、消耗させる、釈放する","to commend to decision of a court, to confess guilt, to plead guilty, to confess, to acknowledge, to recognize, to exhaust, to wear out, to release","3","0","0","0","0","0"
"4795","recumbere","recumb","recumbere","recubu","-","リクライニングする、横になる、テーブルでリクライニングする","to recline, to lie down, to recline at table","3","0","1","0","0","0"
"4797","redigere","redig","redigere","redēg","redāctus","追い返す、レンダリングする","to drive back, to render","3","0","0","0","0","0"
"4798","redimere","redim","redimere","redēm","redēmptus","買い戻す、救う、良くする","to buy back, to rescue, to make good","3","0","0","0","0","0"
"4799","reficere","refici","reficere","refēc","refectus","再建する、修復する、復元する","to rebuild, to repair, to restore","3a","0","0","0","0","0"
"4800","refringere","refring","refringere","refrēg","refrāctus","打ち破る","to break open","3","0","0","0","0","0"
"4801","refugere","refugi","refugere","refūg","refugitus","逃げる、逃げる、逃げる","to flee back, to run away, to escape","3a","0","0","0","0","0"
"4802","refundere","refund","refundere","refūd","refūsus","注ぎ返す","to pour back","3","0","0","0","0","0"
"4803","reicere","reici","reicere","rēiēc","rēiectus","投げ返す、追い返す、拒絶する、拒否する","to throw back, to drive back, to reject, to refuse","3a","0","0","0","0","0"
"4804","reiicere","reiici","reiicere","rēiiēc","rēiiectus","投げ返す、追い返す、拒絶する、拒否する","to throw back, to drive back, to reject, to refuse","3a","0","0","0","0","0"
"4805","rejicere","rejici","rejicere","rējiēc","rējiectus","投げ返す、追い返す、拒絶する、拒否する","to throw back, to drive back, to reject, to refuse","3a","0","0","0","0","0"
"4806","relanguēscere","relanguēsc","relanguēscere","-","-","気絶する、弱くなる","to become faint, to become weak","3","0","1","0","1","0"
"4807","relegere","releg","relegere","relēg","relēctus","読み直す、読み直す","to read again, to reread","3","0","0","0","0","0"
"4808","relinquere","relinqu","relinquere","relīqu","relictus","残す、遺す、遺す","to leave behind, to abandon, to bequeath","3","0","0","0","0","0"
"4809","renoscere","renosc","renoscere","renōv","renōtus","認識する","to recognise","3","0","0","0","0","0"
"4810","repellere","repell","repellere","reppul","repulsus","追い返す、撃退する、かわす","to drive back, to repel, to fend off","3","0","0","0","0","0"
"4811","repōnere","repōn","repōnere","reposu","repositus","元に戻す","to put back","3","0","0","0","0","0"
"4812","requiēscere","requiēsc","requiēscere","-","-","静かにする、休む","to quiet down, to rest","3","0","1","0","1","0"
"4813","requirere","requir","requirere","requīsīv","requīsītus","要求する、求める、頼む、逃す","to require, to ask for, to miss","3","0","0","0","0","0"
"4814","rescindere","rescind","rescindere","rescid","rescissus","切り取る、破棄する、破棄する、破棄する","to cut out, to destroy, to annul, to rescind","3","0","0","0","0","0"
"4815","rescīscere","rescīsc","rescīscere","rescīv","rescītus","学ぶ、発見する、明るみに出す","to learn, to find out, to bring to light","3","0","0","0","0","0"
"4816","resīdere","resīd","resīdere","resēd","resessus","座る、落ち着く","to sit down, to settle","3","0","0","0","0","0"
"4817","resipīscere","resipīsc","resipīscere","resipīv","-","再び合理的になる","to become reasonable again","3","0","1","0","0","0"
"4818","retrōvēndere","retrōvēnd","retrōvēndere","retrōvēndid","retrōvēnditus","転売する、仕返しする","to resell, to revend","3","0","0","0","0","0"
"4819","retundere","retund","retundere","rettud","retūnsus","打ち返す、抑える、鈍らせる","to beat back, to restrain, to blunt","3","0","0","0","0","0"
"4820","revendere","revend","revendere","revēndid","revēnditus","転売する、仕返しする","to resell, to revend","3","0","0","0","0","0"
"4821","revincere","revinc","revincere","revīc","revictus","征服する、打ち砕く、反証する","to conquer, to crush, to disprove","3","0","0","0","0","0"
"4822","revirēscere","revirēsc","revirēscere","-","-","再び緑になる、再び若くなる","to grow green again, to grow young again","3","0","1","0","1","0"
"4823","rigēscere","rigēsc","rigēscere","-","-","硬くなる、硬くなる","to grow stiff, to stiffen harden","3","0","1","0","1","0"
"4824","rubēscere","rubēsc","rubēscere","-","-","赤くなる、赤くなる、赤くなる","to turn red, to redden, to become red","3","0","1","0","1","0"
"4825","scabere","scab","scabere","scāb","-","引っ掻く、削る、削る","to scratch, to scrape, to abrade","3","0","1","0","0","0"
"4826","scindere","scind","scindere","scid","scissus","引き裂く、引き裂く、切り裂く","to tear, to split, to cut to pieces","3","0","0","0","0","0"
"4827","scīscere","scīsc","scīscere","scīv","scītus","任命する、調査する、調べる、学ぶ、投票する","to ordain, to investigate, to inquire, to learn, to vote for","3","0","0","0","0","0"
"4828","sēcernere","sēcern","sēcernere","sēcrēv","sēcrētus","離す、分ける","to separate","3","0","0","0","0","0"
"4829","sēligere","sēlig","sēligere","sēlēg","sēlēctus","選ぶ、選ぶ、選び出す","to select, to choose, to pick out","3","0","0","0","0","0"
"4830","senēscere","senēsc","senēscere","-","-","老いる、弱くなる","to grow old, to grow weak","3","0","1","0","1","0"
"4831","sēpōnere","sēpōn","sēpōnere","sēposu","sēpositus","1つから離す、無視する、隔離する","to put away from one, to disregard, to isolate","3","0","0","0","0","0"
"4832","sistere","sist","sistere","stet","status","立たせる、止める","to cause to stand, to stop","3","0","0","0","0","0"
"4833","sordēscere","sordēsc","sordēscere","-","-","汚れる","to become dirty","3","0","1","0","1","0"
"4834","spernere","spern","spernere","sprēv","sprētus","軽蔑する、軽蔑する、軽蔑する","to scorn, to despise, to spurn","3","0","0","0","0","0"
"4835","splendēscere","splendēsc","splendēscere","-","-","明るくなる","to become bright","3","0","1","0","1","0"
"4836","sternere","stern","sternere","strāv","strātus","広げる、並べる","to spread, to lay out","3","0","0","0","0","0"
"4837","subcumbere","subcumb","subcumbere","subcubu","subcubitus","横になる、倒れる","to lie down, to collapse","3","0","0","0","0","0"
"4838","subdēficere","subdēfici","subdēficere","subdēfēc","subdēfectus","ますます失敗する、ますます弱くなる","to fail more and more, to become more feeble","3a","0","0","0","0","0"
"4839","subdēligere","subdēlig","subdēligere","subdēlēg","subdēlēctus","選ぶ、選択する","to choose, to select","3","0","0","0","0","0"
"4840","subdere","subd","subdere","subdid","subditus","置く、置く、下に置く、下に置く、下に置く、下に置く、下に適用する、下に置く、対象にする、征服する、暴露する、もたらす、提供する、提供する、提供する、提供する、余裕がある、代用する、偽造する、偽造する、補う","to put, to place, to set under, to lay under, to set to, to apply under, to bring under, to subject, to subdue, to expose, to bring on, to furnish, to supply, to yield, to afford, to substitute, to forge, to counterfeit, to make up","3","0","0","0","0","0"
"4841","subedere","subed","subedere","subēd","subēsus",,"to eat away below","3","0","0","0","0","0"
