42018,Krucień,Krucień,Krucieni-,,,Masculine-Animate,2p,0,0,1
42019,krul,krul,krul-,キング,king,Masculine-Animate,2p,0,0,0
42020,Krupiarz,Krupiarz,Krupiarz-,,,Masculine-Animate,2,0,0,1
42021,krwiodawca,krwiodawca,krwiodawc-,献血者,blood donor,Masculine-Animate,1,0,0,0
42022,kryminalista,kryminalista,kryminalist-,犯罪的,criminal,Masculine-Animate,1,0,0,0
42023,Kryszeń,Kryszeń,Kryszeni-,,,Masculine-Animate,2p,0,0,1
42024,krytyk,krytyk,krytyk-,評論家,critic,Masculine-Animate,2k,0,0,0
42025,krytykant,krytykant,krytykant-,評論家,critic,Masculine-Animate,2,0,0,0
42026,Krzemień,Krzemień,Krzemieni-,,,Masculine-Animate,2p,0,0,1
42027,krzewiciel,krzewiciel,krzewiciel-,プロモーター,promoter,Masculine-Animate,2p,0,0,0
42028,Krześniak,Krześniak,Krześniak-,,,Masculine-Inanimate,2k,0,0,1
42029,krzykacz,krzykacz,krzykacz-,スクリーマー,screamer,Masculine-Animate,2p,0,0,0
42030,Krzymień,Krzymień,Krzymieni-,,,Masculine-Animate,2p,0,0,1
42031,Krzystyniak,Krzystyniak,Krzystyniak-,,,Masculine-Inanimate,2k,0,0,1
42032,Krzyżaniak,Krzyżaniak,Krzyżaniak-,,,Masculine-Inanimate,2k,0,0,1
42033,Krzyżostaniak,Krzyżostaniak,Krzyżostaniak-,,,Masculine-Inanimate,2k,0,0,1
42034,królewicz,królewicz,królewicz-,王子,Prince,Masculine-Animate,2p,0,0,0
42035,królobójca,królobójca,królobójc-,殺戮,regicide,Masculine-Animate,1,0,0,0
42036,krótkowidz,krótkowidz,krótkowidz-,近視,nearsighted,Masculine-Inanimate,2p,0,0,0
42037,kręgarz,kręgarz,kręgarz-,カイロプラクター,chiropractor,Masculine-Animate,2,0,0,0
42038,kręglarz,kręglarz,kręglarz-,カイロプラクター,chiropractor,Masculine-Animate,2,0,0,0
42039,krętacz,krętacz,krętacz-,詐欺師,the trickster,Masculine-Animate,2p,0,0,0
42040,ksiądz,ksiądz,ksiądz-,祭司,priest,Masculine-Animate,2p,0,0,0
42041,książkojad,książkojad,książkojad-,ブックイーター,book-eater,Masculine-Animate,2,0,0,0
42042,książę,książę,książ-,王子,prince,Masculine-Animate,2p,1,0,0
42043,księgarz,księgarz,księgarz-,書店,bookseller,Masculine-Animate,2,0,0,0
42044,księgowy,księgowy,księgow-,会計士,accountant,Masculine-Animate,2adj1,0,0,0
42045,Księżniak,Księżniak,Księżniak-,,,Masculine-Inanimate,2k,0,0,1
42046,Ksyt,Ksyt,Ksyt-,,,Masculine-Inanimate,2,0,0,1
42047,Kubień,Kubień,Kubieni-,,,Masculine-Animate,2p,0,0,1
42048,Kucharz,Kucharz,Kucharz-,,,Masculine-Animate,2,0,0,1
42049,kucharz,kucharz,kucharz-,料理,Cook,Masculine-Animate,2,0,0,0
42050,kuchta,kuchta,kucht-,スカイビー,skivvy,Masculine-Animate,1,0,0,0
42051,kuczer,kuczer,kuczer-,クツァー,kuczer,Masculine-Inanimate,2,0,0,0
42052,Kudeń,Kudeń,Kudeni-,,,Masculine-Animate,2p,0,0,1
42053,kudyś,kudyś,kudysi-,クディシュ,kudyś,Masculine-Inanimate,2p,0,0,0
42054,kudła,kudła,kudł-,シャグ,shag,Masculine-Animate,1,0,0,0
42055,kujoi,kujoi,kujo-,九条井,kujoi,Masculine-Inanimate,2,0,0,0
42056,kulił,kulił,kulił-,彼は足を引きずった,he limped,Masculine-Inanimate,2,0,0,0
42057,kulturoznawca,kulturoznawca,kulturoznawc-,文化専門家,cultural expert,Masculine-Animate,1,0,0,0
42058,kulturysta,kulturysta,kulturyst-,ボディービルダー,body-builder,Masculine-Animate,1,0,0,0
42059,kum,kum,kum-,クム,kum,Masculine-Inanimate,2,0,0,0
42060,kumoter,kumoter,kumoter-,クローニー,crony,Masculine-Inanimate,2,0,0,0
42061,kumpel,kumpel,kumpel-,バディ,buddy,Masculine-Inanimate,2p,0,0,0
42062,kupiec,kupiec,kupc-,商人,merchant,Masculine-Animate,2p1,0,0,0
42063,Kupień,Kupień,Kupieni-,,,Masculine-Animate,2p,0,0,1
42064,kupler,kupler,kupler-,カプラー,kupler,Masculine-Animate,2,0,0,0
42065,kurator,kurator,kurator-,学芸員,curator,Masculine-Animate,2,0,0,0
42066,kurdupel,kurdupel,kurdupel-,エビ,shrimp,Masculine-Animate,2p,0,0,0
42067,Kureń,Kureń,Kureni-,,,Masculine-Animate,2p,0,0,1
42068,kurier,kurier,kurier-,配達人,delivery man,Masculine-Animate,2,0,0,0
42069,kursant,kursant,kursant-,学生,student,Masculine-Animate,2,0,0,0
42070,kursista,kursista,kursist-,コーディスト,courseist,Masculine-Animate,1,0,0,0
42071,kurwiarz,kurwiarz,kurwiarz-,娼婦,a whore,Masculine-Animate,2,0,0,0
42072,kusiciel,kusiciel,kusiciel-,誘惑者,tempter,Masculine-Animate,2p,0,0,0
42073,kustosz,kustosz,kustosz-,学芸員,curator,Masculine-Animate,2p,0,0,0
42074,kusznik,kusznik,kusznik-,クロスボウマン,crossbowman,Masculine-Animate,2k,0,0,0
42075,kutafoi,kutafoi,kutafo-,クタフォイ,kutafoi,Masculine-Inanimate,2,0,0,0
42076,kuternoga,kuternoga,kuternog-,死に体,lame duck,Masculine-Animate,1,0,0,0
42077,kutwa,kutwa,kutw-,守銭奴,miser,Masculine-Animate,1,0,0,0
42078,kuzaz,kuzaz,kuzaz-,クザズ,kuzaz,Masculine-Inanimate,2p,0,0,0
42079,kuzyi,kuzyi,kuzy-,いとこ,cousins,Masculine-Animate,2,0,0,0
42080,kuśnieer,kuśnieer,kuśnieer-,毛皮屋,furrier,Masculine-Animate,2p,0,0,0
42081,Kuźniak,Kuźniak,Kuźniak-,,,Masculine-Inanimate,2k,0,0,1
42082,Kuźniarz,Kuźniarz,Kuźniarz-,,,Masculine-Animate,2,0,0,1
42083,kwakier,kwakier,kwakier-,クエーカー,Quaker,Masculine-Animate,2,0,0,0
42084,Kwapień,Kwapień,Kwapieni-,,,Masculine-Animate,2p,0,0,1
42085,kwatermister,kwatermister,kwatermister-,需品,quartermaster,Masculine-Inanimate,2p,0,0,0
42086,kwestor,kwestor,kwestor-,クエスター,quaestor,Masculine-Animate,2,0,0,0
42087,kwiaciarz,kwiaciarz,kwiaciarz-,花屋,florist,Masculine-Animate,2,0,0,0
42088,Kwiecień,Kwiecień,Kwiecieni-,,,Masculine-Animate,2p,0,0,1
42089,Kwietniak,Kwietniak,Kwietniak-,,,Masculine-Inanimate,2k,0,0,1
42090,kłamca,kłamca,kłamc-,うそつき,liar,Masculine-Animate,1,0,0,0
42091,kłamczuch,kłamczuch,kłamczuch-,うそつき,liar,Masculine-Animate,2k,0,0,0
42092,kłusownik,kłusownik,kłusownik-,密猟者,poacher,Masculine-Animate,2k,0,0,0
42093,kłótnik,kłótnik,kłótnik-,ラングラー,wrangler,Masculine-Inanimate,2k,0,0,0
42094,ladaco,ladaco,ladac-,ラスカル,rascal,Masculine-Inanimate,2,0,0,0
42095,laik,laik,laik-,素人,layman,Masculine-Animate,2k,0,0,0
42096,lakiernik,lakiernik,lakiernik-,ワニス,varnisher,Masculine-Inanimate,2k,0,0,0
42097,lalkarz,lalkarz,lalkarz-,操り人形師,puppeteer,Masculine-Animate,2,0,0,0
42098,laluś,laluś,lalusi-,お前,dude,Masculine-Animate,2p,0,0,0
42099,lama,lama,lam-,ラマ,lama,Masculine-Animate,1,0,0,0
42100,latarnik,latarnik,latarnik-,ライター,lighter,Masculine-Animate,2k,0,0,0
42101,laureat,laureat,laureat-,受賞者,laureate,Masculine-Animate,2,0,0,0
42102,lawirant,lawirant,lawirant-,トリマー,trimmer,Masculine-Animate,2,0,0,0
42103,lebiega,lebiega,lebieg-,レビエガ,lebiega,Masculine-Animate,1,0,0,0
42104,lefebrysta,lefebrysta,lefebryst-,ルフェーブリスト,Lefebvrist,Masculine-Animate,1,0,0,0
42105,lefebvrysta,lefebvrysta,lefebvryst-,ルフェブリスト,lefebvrist,Masculine-Animate,1,0,0,0
42106,legalista,legalista,legalist-,法律家,legalist,Masculine-Animate,1,0,0,0
42107,Legień,Legień,Legieni-,,,Masculine-Animate,2p,0,0,1
42108,legionista,legionista,legionist-,軍団,legionary,Masculine-Animate,1,0,0,0
42109,legislator,legislator,legislator-,立法者,legislator,Masculine-Animate,2,0,0,0
42110,legitymista,legitymista,legitymist-,正当主義者,legitimist,Masculine-Animate,1,0,0,0
42111,lekarz,lekarz,lekarz-,医者,doctor,Masculine-Animate,2,0,0,0
42112,lekarzyna,lekarzyna,lekarzyn-,医師,doctors,Masculine-Animate,1,0,0,0
42113,lekkoatleta,lekkoatleta,lekkoatlet-,アスリート,athlete,Masculine-Animate,1,0,0,0
42114,lekkoduch,lekkoduch,lekkoduch-,プレイボーイ,playboy,Masculine-Animate,2k,0,0,0
42115,lektor,lektor,lektor-,講師,lector,Masculine-Animate,2,0,0,0
42116,Leleń,Leleń,Leleni-,,,Masculine-Animate,2p,0,0,1
42117,Lenin,Lenin,Lenin-,,,Masculine-Animate,2,0,0,1
42118,leninista,leninista,leninist-,レーニン主義者,a Leninist,Masculine-Animate,1,0,0,0
42119,leninowiec,leninowiec,leninowc-,レーニン主義者,Leninist,Masculine-Animate,2p1,0,0,0
42120,leniuch,leniuch,leniuch-,怠け者,lazybones,Masculine-Animate,2k,0,0,0
42121,leniuszek,leniuszek,leniuszk-,怠惰,lazy,Masculine-Inanimate,2k,0,0,0
42122,lennik,lennik,lennik-,家臣,vassal,Masculine-Animate,2k,0,0,0
42123,Lepiarz,Lepiarz,Lepiarz-,,,Masculine-Animate,2,0,0,1
42124,leser,leser,leser-,レザー,leser,Masculine-Inanimate,2,0,0,0
42125,Lesień,Lesień,Lesieni-,,,Masculine-Animate,2p,0,0,1
42126,letkiewicz,letkiewicz,letkiewicz-,レトキエヴィチ,letkiewicz,Masculine-Inanimate,2p,0,0,0
42127,letnik,letnik,letnik-,行楽客,vacationer,Masculine-Animate,2k,0,0,0
42128,lewak,lewak,lewak-,左翼,leftist,Masculine-Animate,2k,0,0,0
42129,lewicowiec,lewicowiec,lewicowc-,左翼,leftist,Masculine-Animate,2p1,0,0,0
42130,leworęczny,leworęczny,leworęczn-,左利き,left-handed,Masculine-Animate,2adj1,0,0,0
42131,leworęki,leworęki,leworęk-,左利き,left-handed,Masculine-Animate,2adj,0,0,0
42132,Leń,Leń,Leni-,,,Masculine-Animate,2p,0,0,1
42133,Leśniak,Leśniak,Leśniak-,,,Masculine-Inanimate,2k,0,0,1
42134,leśniczy,leśniczy,leśnicz-,フォレスター,forester,Masculine-Animate,2adj1,0,0,0
42135,leśnik,leśnik,leśnik-,森の人,woodsman,Masculine-Animate,2k,0,0,0
42136,leżuch,leżuch,leżuch-,ソファー,couch,Masculine-Inanimate,2k,0,0,0
42137,liberał,liberał,liberał-,リベラル,liberal,Masculine-Inanimate,2p,0,0,0
42138,libertyi,libertyi,liberty-,リバティ,libertyi,Masculine-Inanimate,2,0,0,0
42139,licealista,licealista,licealist-,高校生,high school student,Masculine-Animate,1,0,0,0
42140,Lichosyt,Lichosyt,Lichosyt-,,,Masculine-Inanimate,2,0,0,1
42141,lichwiarz,lichwiarz,lichwiarz-,高利貸し,usurer,Masculine-Animate,2,0,0,0
42142,liczygrosz,liczygrosz,liczygrosz-,守銭奴,miser,Masculine-Animate,2p,0,0,0
42143,liczykrupa,liczykrupa,liczykrup-,番号グループ,number group,Masculine-Animate,1,0,0,0
42144,lider,lider,lider-,盟主,leader,Masculine-Animate,2,0,0,0
42145,likwidator,likwidator,likwidator-,清算人,liquidator,Masculine-Animate,2,0,0,0
42146,liliput,liliput,liliput-,ミゼット,midget,Masculine-Inanimate,2,0,0,0
42147,lingwista,lingwista,lingwist-,言語学者,linguist,Masculine-Animate,1,0,0,0
42148,Lipień,Lipień,Lipieni-,,,Masculine-Animate,2p,0,0,1
42149,listonosz,listonosz,listonosz-,郵便屋さん,postman,Masculine-Animate,2p,0,0,0
42150,literacina,literacina,literacin-,文学,literary,Masculine-Animate,1,0,0,0
42151,literat,literat,literat-,ライター,writer,Masculine-Animate,2,0,0,0
42152,literaturoznawca,literaturoznawca,literaturoznawc-,文学者,literary scholar,Masculine-Animate,1,0,0,0
42153,liternik,liternik,liternik-,文学,literary,Masculine-Inanimate,2k,0,0,0
42154,lizuch,lizuch,lizuch-,リッキー,lickey,Masculine-Inanimate,2k,0,0,0
42155,lizuł,lizuł,lizuł-,なめた,licked,Masculine-Inanimate,2,0,0,0
42156,Lniak,Lniak,Lniak-,,,Masculine-Inanimate,2k,0,0,1
42157,lobbista,lobbista,lobbist-,ロビイスト,lobbyist,Masculine-Animate,1,0,0,0
42158,lody,lody,lod-,アイスクリーム,ice-cream,Masculine-Inanimate,2adj1,0,0,0
42159,lodziarz,lodziarz,lodziarz-,アイスマン,iceman,Masculine-Animate,2,0,0,0
42160,logistyk,logistyk,logistyk-,ロジスティクス,logistician,Masculine-Animate,2k,0,0,0
42161,logopeda,logopeda,logoped-,言語療法士,speech therapist,Masculine-Animate,1,0,0,0
42162,lojalista,lojalista,lojalist-,ロイヤリスト,loyalist,Masculine-Animate,1,0,0,0
42163,lokaz,lokaz,lokaz-,ロケット,locket,Masculine-Inanimate,2p,0,0,0
42164,londyńczyk,londyńczyk,londyńczyk-,ロンドン人,Londoner,Masculine-Animate,2k,0,0,0
42165,lotnik,lotnik,lotnik-,飛行士,aviator,Masculine-Animate,2k,0,0,0
42166,lowelał,lowelał,lowelał-,彼は愛撫していた,he was fondling,Masculine-Inanimate,2,0,0,0
42167,lubieżnik,lubieżnik,lubieżnik-,官能主義者,sensualist,Masculine-Animate,2k,0,0,0
42168,ludobójca,ludobójca,ludobójc-,ジェノサイド,genocide,Masculine-Animate,1,0,0,0
42169,ludwisarz,ludwisarz,ludwisarz-,鐘の創始者,bell-founder,Masculine-Animate,2,0,0,0
42170,ludź,ludź,ludzi-,人,people,Masculine-Animate,2p,0,0,0
42171,luksemburczyk,luksemburczyk,luksemburczyk-,ルクセンブルクの,luxembourgish,Masculine-Animate,2k,0,0,0
42172,lunatyk,lunatyk,lunatyk-,夢遊病者,sleepwalker,Masculine-Animate,2k,0,0,0
42173,lustrator,lustrator,lustrator-,検査官,inspector,Masculine-Animate,2,0,0,0
42174,luteranin,luteranin,luteranin-,ルター派,Lutheran,Masculine-Animate,2,0,0,0
42175,lutnik,lutnik,lutnik-,弦楽器製作者,luthier,Masculine-Animate,2k,0,0,0
42176,macher,macher,macher-,トリックスター,trickster,Masculine-Animate,2,0,0,0
42177,Madryt,Madryt,Madryt-,,,Masculine-Inanimate,2,0,0,1
42178,maestro,maestro,maestr-,マエストロ,maestro,Masculine-Animate,2,0,0,0
42179,mag,mag,mag-,マジシャン,magician,Masculine-Animate,2k,0,0,0
42180,magazynier,magazynier,magazynier-,倉庫番,warehouseman,Masculine-Animate,2,0,0,0
42181,Magdziarz,Magdziarz,Magdziarz-,,,Masculine-Animate,2,0,0,1
42182,magik,magik,magik-,マジシャン,magician,Masculine-Animate,2k,0,0,0
42183,magister,magister,magister-,主人,master,Masculine-Animate,2,0,0,0
42184,magnat,magnat,magnat-,大物,magnate,Masculine-Animate,2,0,0,0
42185,maharadża,maharadża,maharadż-,マハラジャ,Maharaja,Masculine-Animate,1,0,0,0
42186,major,major,major-,選考科目,major,Masculine-Inanimate,2,0,0,0
42187,majordomuł,majordomuł,majordomuł-,メジャードムル,majordomul,Masculine-Inanimate,2,0,0,0
42188,majster,majster,majster-,フォアマン,foreman,Masculine-Inanimate,2,0,0,0
42189,majtek,majtek,majtk-,パンティー,panties,Masculine-Inanimate,2k,0,0,0
42190,makaroniarz,makaroniarz,makaroniarz-,マカロニ,macaroni,Masculine-Animate,2,0,0,0
42191,makijażysta,makijażysta,makijażyst-,メイクアップ アーティスト,makeup artist,Masculine-Animate,1,0,0,0
42192,makler,makler,makler-,ブローカ,broker,Masculine-Animate,2,0,0,0
42193,Malarz,Malarz,Malarz-,,,Masculine-Animate,2,0,0,1
42194,malarz,malarz,malarz-,画家,painter,Masculine-Animate,2,0,0,0
42195,malec,malec,malc-,下降,decrease,Masculine-Inanimate,2p,0,0,0
42196,malwersant,malwersant,malwersant-,横領者,embezzler,Masculine-Animate,2,0,0,0
42197,Mamcarz,Mamcarz,Mamcarz-,,,Masculine-Animate,2,0,0,1
42198,maminsynek,maminsynek,maminsynk-,弱虫,sissy,Masculine-Animate,2k,0,0,0
42199,manager,manager,manager-,マネジャー,manager,Masculine-Animate,2,0,0,0
42200,mandaryi,mandaryi,mandary-,マンダリア,mandaria,Masculine-Inanimate,2,0,0,0
42201,maniak,maniak,maniak-,マニアック,maniac,Masculine-Inanimate,2k,0,0,0
42202,manifestant,manifestant,manifestant-,デモンストレーター,demonstrator,Masculine-Animate,2,0,0,0
42203,manilczyk,manilczyk,manilczyk-,マニラ,Manila,Masculine-Inanimate,2k,0,0,0
42204,manipulant,manipulant,manipulant-,マニピュレータ,manipulator,Masculine-Animate,2,0,0,0
42205,maoista,maoista,maoist-,マオイスト,Maoist,Masculine-Animate,1,0,0,0
42206,Marciniak,Marciniak,Marciniak-,,,Masculine-Inanimate,2k,0,0,1
42207,mariawita,mariawita,mariawit-,マリアヴィータ,Mariavita,Masculine-Animate,1,0,0,0
42208,markiz,markiz,markiz-,侯爵,marquis,Masculine-Animate,2p,0,0,0
42209,marksista,marksista,marksist-,マルクス主義者,Marxist,Masculine-Animate,1,0,0,0
42210,marnotrawca,marnotrawca,marnotrawc-,浪費家,spendthrift,Masculine-Animate,1,0,0,0
42211,Marsjanin,Marsjanin,Marsjanin-,,,Masculine-Animate,2,0,0,1
42212,marsylczyk,marsylczyk,marsylczyk-,マルセイユ,Marseilles,Masculine-Inanimate,2k,0,0,0
42213,marsylianin,marsylianin,marsylianin-,マルシリアン,Marsilian,Masculine-Animate,2,0,0,0
42214,marszand,marszand,marszand-,美術品商,art dealer,Masculine-Animate,2,0,0,0
42215,marszałek,marszałek,marszałk-,元帥,marshal,Masculine-Animate,2k,0,0,0
42216,Martyniak,Martyniak,Martyniak-,,,Masculine-Inanimate,2k,0,0,1
42217,maruda,maruda,marud-,時間のロス,loss of time,Masculine-Animate,1,0,0,0
42218,maruder,maruder,maruder-,略奪者,marauder,Masculine-Animate,2,0,0,0
42219,Maruniak,Maruniak,Maruniak-,,,Masculine-Inanimate,2k,0,0,1
42220,Marusarz,Marusarz,Marusarz-,,,Masculine-Animate,2,0,0,1
42221,marynarz,marynarz,marynarz-,セーラー,sailor,Masculine-Animate,2,0,0,0
42222,marzyciel,marzyciel,marzyciel-,夢想家,dreamer,Masculine-Animate,2p,0,0,0
42223,masarz,masarz,masarz-,肉屋,butcher,Masculine-Animate,2,0,0,0
42224,masażysta,masażysta,masażyst-,マッサージ師,masseur,Masculine-Animate,1,0,0,0
42225,Masiarz,Masiarz,Masiarz-,,,Masculine-Animate,2,0,0,1
42226,masochista,masochista,masochist-,マゾ,masochist,Masculine-Animate,1,0,0,0
42227,masoi,masoi,maso-,マソイ,masoi,Masculine-Inanimate,2,0,0,0
42228,masturbant,masturbant,masturbant-,自慰行為,masturbant,Masculine-Animate,2,0,0,0
42229,masztaleer,masztaleer,masztaleer-,マストヘッド,the masthead,Masculine-Inanimate,2p,0,0,0
42230,masztelarz,masztelarz,masztelarz-,マスターシップ,mastership,Masculine-Animate,2,0,0,0
42231,maszynista,maszynista,maszynist-,運転者,driver,Masculine-Animate,1,0,0,0
42232,matacz,matacz,matacz-,プレバリケーター,prevaricator,Masculine-Animate,2p,0,0,0
42233,matematyk,matematyk,matematyk-,数学者,mathematician,Masculine-Animate,2k,0,0,0
42234,matkobójca,matkobójca,matkobójc-,母殺し,matricide,Masculine-Animate,1,0,0,0
42235,matkojebca,matkojebca,matkojebc-,クソ野郎,motherfucker,Masculine-Animate,1,0,0,0
42236,matoł,matoł,matoł-,愚か者,idiot,Masculine-Inanimate,2,0,0,0
42237,matołek,matołek,matołk-,いいえ,nitwit,Masculine-Inanimate,2k,0,0,0
42238,maturzysta,maturzysta,maturzyst-,高卒,high school graduate,Masculine-Animate,1,0,0,0
42239,matuzalem,matuzalem,matuzalem-,メトセラ,Methuselah,Masculine-Inanimate,2,0,0,0
42240,mazepa,mazepa,mazep-,マゼパ,mazepa,Masculine-Animate,1,0,0,0
42241,mazgaz,mazgaz,mazgaz-,マズガズ,mazgaz,Masculine-Inanimate,2p,0,0,0
42242,Maziarz,Maziarz,Maziarz-,,,Masculine-Animate,2,0,0,1
42243,małolat,małolat,małolat-,ストリップリング,stripling,Masculine-Inanimate,2,0,0,0
42244,małoletni,małoletni,małoletn-,マイナー,minor,Masculine-Animate,2adj,0,0,0
42245,małpolud,małpolud,małpolud-,類人猿,ape,Masculine-Animate,2,0,0,0
42246,małżonek,małżonek,małżonk-,配偶者,spouse,Masculine-Animate,2k,0,0,0
42247,mańkut,mańkut,mańkut-,左手,left hand,Masculine-Inanimate,2,0,0,0
42248,Maślarz,Maślarz,Maślarz-,,,Masculine-Animate,2,0,0,1
42249,mecenał,mecenał,mecenał-,パトロン,patron,Masculine-Animate,2,0,0,0
42250,mechanik,mechanik,mechanik-,メカニック,mechanic,Masculine-Animate,2k,0,0,0
42251,medalista,medalista,medalist-,メダリスト,medalist,Masculine-Animate,1,0,0,0
42252,mediewista,mediewista,mediewist-,中世主義者,medievalist,Masculine-Animate,1,0,0,0
42253,medioznawca,medioznawca,medioznawc-,メディアの専門家,media expert,Masculine-Animate,1,0,0,0
42254,megalomai,megalomai,megaloma-,メガロマイ,megalomai,Masculine-Inanimate,2,0,0,0
42255,Meksykanin,Meksykanin,Meksykanin-,,,Masculine-Animate,2,0,0,1
42256,meksykanin,meksykanin,meksykanin-,メキシコ人,Mexican,Masculine-Animate,2,0,0,0
42257,melancholik,melancholik,melancholik-,メランコリック,melancholic,Masculine-Inanimate,2k,0,0,0
42258,melepeta,melepeta,melepet-,メレペタ,melepeta,Masculine-Animate,1,0,0,0
42259,melomai,melomai,meloma-,メロマイ,melomai,Masculine-Inanimate,2,0,0,0
42260,menadżer,menadżer,menadżer-,マネジャー,manager,Masculine-Animate,2,0,0,0
42261,mendyk,mendyk,mendyk-,托鉢者,mendicant,Masculine-Animate,2k,0,0,0
42262,menedżer,menedżer,menedżer-,マネジャー,manager,Masculine-Animate,2,0,0,0
42263,menel,menel,menel-,お尻,bum,Masculine-Animate,2p,0,0,0
42264,mesjanista,mesjanista,mesjanist-,救世主,messianist,Masculine-Animate,1,0,0,0
42265,metafizyk,metafizyk,metafizyk-,形而上学者,metaphysician,Masculine-Animate,2k,0,0,0
42266,meteorolog,meteorolog,meteorolog-,気象学者,meteorologist,Masculine-Animate,2k,0,0,0
42267,metodolog,metodolog,metodolog-,方法論者,methodologist,Masculine-Animate,2k,0,0,0
42268,metodyk,metodyk,metodyk-,方法論者,methodologist,Masculine-Animate,2k,0,0,0
42269,metodysta,metodysta,metodyst-,メソジスト,Methodist,Masculine-Animate,1,0,0,0
42270,metropolita,metropolita,metropolit-,メトロポリタン,metropolitan,Masculine-Animate,1,0,0,0
42271,mełamed,mełamed,mełamed-,メラメ,melamed,Masculine-Inanimate,2,0,0,0
42272,mgr,mgr,mgr-,修士号,M.Sc.,Masculine-Inanimate,2,0,0,0
42273,Michniak,Michniak,Michniak-,,,Masculine-Inanimate,2k,0,0,1
42274,miedziownik,miedziownik,miedziownik-,銅板,copper plate,Masculine-Inanimate,2k,0,0,0
42275,miejscowy,miejscowy,miejscow-,ローカル,local,Masculine-Inanimate,2adj1,0,0,0
42276,Mielcarz,Mielcarz,Mielcarz-,,,Masculine-Animate,2,0,0,1
42277,mielcarz,mielcarz,mielcarz-,ミルカーズ,mielcarz,Masculine-Animate,2,0,0,0
42278,mieszczanin,mieszczanin,mieszczanin-,バーガー,burgher,Masculine-Animate,2,0,0,0
42279,mieszczuch,mieszczuch,mieszczuch-,町民,townsperson,Masculine-Animate,2k,0,0,0
42280,mieszkaniec,mieszkaniec,mieszkanc-,住民,inhabitant,Masculine-Animate,2p1,0,0,0
42281,Milcarz,Milcarz,Milcarz-,,,Masculine-Animate,2,0,0,1
42282,Milczarz,Milczarz,Milczarz-,,,Masculine-Animate,2,0,0,1
42283,milczek,milczek,milczk-,あさり,clam,Masculine-Animate,2k,0,0,0
42284,miliarder,miliarder,miliarder-,億万長者,billionaire,Masculine-Animate,2,0,0,0
42285,milicjant,milicjant,milicjant-,民兵,militiaman,Masculine-Animate,2,0,0,0
42286,milioner,milioner,milioner-,富豪,millionaire,Masculine-Animate,2,0,0,0
42287,mineralog,mineralog,mineralog-,鉱物学者,mineralogist,Masculine-Animate,2k,0,0,0
42288,minimalista,minimalista,minimalist-,ミニマリスト,minimalist,Masculine-Animate,1,0,0,0
42289,minister,minister,minister-,大臣,minister,Masculine-Animate,2,0,0,0
42290,ministrant,ministrant,ministrant-,アコライト,acolyte,Masculine-Animate,2,0,0,0
42291,minstrel,minstrel,minstrel-,吟遊詩人,minstrel,Masculine-Animate,2p,0,0,0
42292,miotacz,miotacz,miotacz-,パター,putter,Masculine-Inanimate,2p,0,0,0
42293,Misiarz,Misiarz,Misiarz-,,,Masculine-Animate,2,0,0,1
42294,misjonarz,misjonarz,misjonarz-,宣教師,missionary,Masculine-Animate,2,0,0,0
42295,mister,mister,mister-,ミスター,mister,Masculine-Animate,2,0,0,0
42296,mister,mister,mister-,ミスター,mister,Masculine-Animate,2p,0,0,0
42297,mitra,mitra,mitr-,コロネット,coronet,Masculine-Animate,1,0,0,0
42298,mizantrop,mizantrop,mizantrop-,人間不信,misanthrope,Masculine-Inanimate,2,0,0,0
42299,miłośnik,miłośnik,miłośnik-,ファン,fan,Masculine-Animate,2k,0,0,0
42300,mleczarnik,mleczarnik,mleczarnik-,牛乳屋,the milkman,Masculine-Animate,2k,0,0,0
42301,mleczarz,mleczarz,mleczarz-,牛乳屋,milkman,Masculine-Animate,2,0,0,0
42302,mlyczoer,mlyczoer,mlyczoer-,乳白色,milkyer,Masculine-Animate,2p,0,0,0
42303,mocarz,mocarz,mocarz-,実力者,strong man,Masculine-Animate,2,0,0,0
42304,moch,moch,moch-,モッチ,moch,Masculine-Inanimate,2k,0,0,0
42305,moczygęba,moczygęba,moczygęb-,ソーカー,soaker,Masculine-Animate,1,0,0,0
42306,moczymorda,moczymorda,moczymord-,モチモルダ,moczymorda,Masculine-Animate,1,0,0,0
42307,modelarz,modelarz,modelarz-,モデラー,modeller,Masculine-Animate,2,0,0,0
42308,modernista,modernista,modernist-,モダニスト,modernist,Masculine-Animate,1,0,0,0
42309,modniś,modniś,modnisi-,ダンディ,dandy,Masculine-Animate,2p,0,0,0
42310,momot,momot,momot-,モモット,momot,Masculine-Inanimate,2,0,0,0
42311,monarcha,monarcha,monarch-,君主,monarch,Masculine-Animate,1,0,0,0
42312,monarchista,monarchista,monarchist-,君主主義者,monarchist,Masculine-Animate,1,0,0,0
42313,monogamista,monogamista,monogamist-,一夫一婦制,monogamous,Masculine-Animate,1,0,0,0
42314,monopolista,monopolista,monopolist-,独占者,monopolist,Masculine-Animate,1,0,0,0
42315,monoteista,monoteista,monoteist-,一神教,monotheist,Masculine-Animate,1,0,0,0
42316,montażysta,montażysta,montażyst-,編集者,editor,Masculine-Animate,1,0,0,0
42317,monter,monter,monter-,フィッター,fitter,Masculine-Animate,2,0,0,0
42318,moralista,moralista,moralist-,道徳家,moralist,Masculine-Animate,1,0,0,0
42319,morderca,morderca,morderc-,殺人者,murderer,Masculine-Animate,1,0,0,0
42320,Moreń,Moreń,Moreni-,,,Masculine-Animate,2p,0,0,1
